walk,l1,l2,x0,x1,x2,x3
630,2730,1629.202259,-978,-122,394,-1236
631,1326,819.206934,-292,-94,-210,-730
632,4640,2700.564385,242,-2122,-872,1404
633,4236,2392.546760,1000,1514,-172,-1550
634,4688,2878.527401,944,292,904,-2548
635,3522,2194.397412,-116,-532,1878,-996
636,2484,1732.450288,202,-328,290,-1664
637,1858,1024.341740,618,270,236,734
638,2462,1398.068668,236,1052,814,360
639,4524,2505.172250,1874,354,-1110,1186
640,2740,1611.347262,226,-302,1044,-1168
641,3850,2100.677034,-1402,962,286,1200
642,4490,2580.126353,2170,-1066,514,-740
643,2582,1375.943313,-1004,504,-372,702
644,2176,1649.050636,-226,1616,-190,144
645,2304,1509.450231,-540,-126,-258,1380
646,2480,1455.073881,484,-1266,-282,-448
647,2892,2089.397999,-6,1950,718,-218
648,2776,1604.196995,-12,1054,842,-868
649,3890,2247.575583,578,-1878,-1002,432
650,1644,923.822494,342,270,-772,260
651,2444,1619.888885,-174,68,814,1388
652,2706,1618.790907,12,-1136,1020,538
653,4386,2608.454715,2218,1012,268,888
654,4276,2443.268303,1096,-2012,722,446
655,4894,2569.894161,1080,-1036,-886,-1892
656,3852,2664.280766,-162,-920,-292,-2478
657,1798,961.708896,452,-722,264,-360
658,3304,2321.232431,374,-696,2182,52
659,2606,1558.361961,-262,-914,1216,214
660,1880,1262.540296,380,-18,322,-1160
661,2902,1724.379309,478,-1526,368,-530
662,4816,3113.597276,-2850,-428,448,-1090
663,3984,2223.800351,-140,1270,-1292,1282
664,2272,1587.559133,1430,116,-48,678
665,5528,2990.692228,-2290,1006,1430,802
666,2814,1534.667391,684,-422,500,-1208
667,2858,1476.223560,824,-568,-960,506
668,3226,2048.731315,-1782,-400,920,124
669,6826,3491.971936,1686,1130,-2136,1874
670,4528,2493.445809,-922,1848,428,-1330
671,4946,2753.035416,2012,780,-1626,528
672,3328,1847.668801,-1222,686,1180,240
673,3298,1673.648709,-1002,800,-886,-610
674,1822,1377.015614,322,1328,2,-170
675,6104,3249.610438,1896,1548,-612,-2048
676,3282,2280.078069,-1496,-42,1720,24
677,2778,1594.499294,442,868,226,1242
678,4282,2657.039706,-180,1920,-1784,398
679,3968,2232.037634,-620,-518,-1818,-1012
680,4898,3087.795978,2840,620,-560,-878
681,2190,1234.855457,-332,-340,1030,-488
682,1836,1107.714765,-156,402,974,304
683,2252,1482.190271,1348,374,42,-488
684,2712,1725.866739,-726,44,440,1502
685,2638,1509.083165,642,-536,224,-1236
686,3892,2463.962662,1694,136,-304,1758
687,5638,2869.514942,1128,-1606,-1164,-1740
688,5834,3102.359747,1222,-1322,-2342,-948
689,2550,1474.382583,-608,-478,1234,-230
690,1822,1005.252207,568,664,486,-104
691,3584,2346.023018,602,-430,-354,2198
692,3322,2225.982030,176,-32,-1364,1750
693,4370,2835.466099,-2550,998,92,-730
694,3202,1696.911312,792,956,-352,1102
695,2458,1528.051046,338,-86,1286,-748
696,3764,1979.234195,-1358,-1056,-828,-522
697,4392,2663.729716,-604,300,-2272,1216
698,5218,2818.374709,-888,2220,1044,-1066
699,4778,2972.337128,636,2636,336,1170
700,2216,1267.264771,-80,-930,-664,542
701,4888,3059.682336,396,-2770,-1018,-704
702,2764,1424.721727,674,914,432,-744
703,1980,1210.100822,-80,498,-1038,-364
704,4538,2634.883679,-2164,1166,-896,312
705,3982,2197.810729,-1246,816,1580,-340
706,4290,2248.330047,-538,-1362,1030,-1360
707,778,472.580152,-140,84,-424,-130
708,2532,1533.124913,432,1290,698,-112
709,2602,1739.152667,840,-186,-1510,66
710,2900,1671.832527,-1050,346,-1222,-282
711,2746,1491.261211,342,-1040,464,900
712,5650,3198.790396,138,1644,-2056,-1812
713,3778,2316.765849,2034,-674,-216,-854
714,2382,1324.481785,-216,-450,986,730
715,3620,2228.174140,356,-1898,-294,-1072
716,6510,3259.470509,1496,1608,1698,-1708
717,3900,2134.057169,812,-1056,418,1614
718,2798,1929.303501,1008,0,1638,152
719,2354,1388.206037,-1080,662,46,-566
720,4166,2815.852979,-1108,2560,-140,-358
721,3744,1964.517243,1104,-1056,-424,-1160
722,4122,2459.930893,-342,1354,-452,-1974
723,6246,3850.071688,-1666,902,3334,-344
724,5584,3019.006459,1360,-2276,668,1280
725,4024,2154.769593,-824,-1654,644,902
726,2026,1195.951504,1014,158,348,-506
727,3540,1963.651700,-562,-374,-1232,-1372
728,1984,1368.318676,14,1160,-90,-720
729,1934,1059.726380,-474,-688,-134,-638
730,1528,1106.059673,36,1030,-396,-66
731,3602,2114.092713,-534,-1568,-1298,202
732,4516,3026.624522,-1590,-360,-2550,-16
733,2222,1184.407025,864,592,304,462
734,4124,2673.545960,554,-496,570,-2504
735,3110,1865.491892,158,446,1494,1012
736,5644,3232.496249,-2108,-1628,-78,1830
737,4742,2455.528456,-1504,1144,-1412,682
738,2530,1453.848685,-438,878,-1062,-152
739,6564,3550.158306,1778,930,1172,-2684
740,4176,2108.904929,-902,-1166,1216,-892
741,2308,1559.081781,34,1346,158,-770
742,4468,2610.861927,592,-1790,-306,1780
743,2788,1781.902354,-486,-454,-208,1640
744,4302,2829.663584,-2364,120,296,-1522
745,2852,1461.678487,706,656,966,-524
746,1180,831.985577,452,698,-4,-26
747,2926,2130.458167,-44,-392,-2046,-444
748,2392,1425.330839,-58,434,818,1082
749,4604,2561.660399,-762,1678,-440,1724
750,2542,1304.265310,-692,832,-586,432
751,2290,1296.643359,628,60,-808,794
752,3596,2123.894536,820,-24,-1216,-1536
753,3556,1916.283904,-720,-1372,-416,-1048
754,2528,1363.838700,276,538,970,744
755,2502,1562.258621,-870,-62,-1258,-312
756,2068,1174.332151,802,662,-62,542
757,4440,2954.044008,2290,1854,-124,172
758,4834,3556.704655,10,-3392,960,-472
759,3230,1919.671847,1674,-308,-556,692
760,1438,775.667455,370,-130,-406,532
761,1456,1006.184874,164,-922,-2,-368
762,1564,868.815285,-618,-534,-244,168
763,3220,2038.511221,-1840,672,-538,170
764,4118,2466.304928,-976,-1048,-2006,88
765,1582,1260.826713,98,-1236,20,-228
766,4360,2572.153961,-428,-2078,482,-1372
767,4814,2888.589275,-1802,-2112,-790,-110
768,2878,1614.899378,-754,-734,178,-1212
769,5010,3771.532845,3642,186,-928,-254
770,3764,2414.466401,-330,-1154,2086,194
771,6002,4051.492071,-2916,42,2802,-242
772,924,609.957376,-158,-566,42,-158
773,4554,2385.084485,1052,1336,1558,-608
774,1700,1295.521517,-84,-52,-1254,310
775,1712,1456.705873,-1446,-18,124,124
776,1606,1094.910042,2,-944,542,118
777,4634,2628.169705,1866,-1560,966,-242
778,2286,1258.044514,-828,488,-792,178
779,2826,1499.683967,-634,-1102,406,684
780,2838,1430.928370,-744,-688,576,-830
781,3938,2229.605346,-778,1764,-1072,-324
782,2500,1470.654276,-236,-374,-644,-1246
783,1162,661.480158,-180,412,-94,476
784,2242,1153.597850,-652,722,-372,-496
785,4532,2474.644217,-586,1424,1796,726
786,3204,1707.512811,824,1056,-312,1012
787,2064,1312.728456,-20,216,966,-862
788,4670,2738.632505,-14,-1552,-1922,-1182
789,3204,1936.919203,-1618,322,-972,292
790,4584,2825.392008,462,246,-1624,-2252
791,3176,2065.962246,-1126,-352,-2,1696
792,3864,2247.275684,-354,1724,1316,-470
793,2666,1521.637276,-112,710,-1144,700
794,6812,3478.159283,1276,1446,1960,2130
795,1278,785.714961,292,198,-696,-92
796,2990,1839.868474,-988,426,86,1490
797,2122,1224.962040,-918,724,336,-144
798,3404,1764.646140,-826,-782,-1220,576
799,4726,2428.837582,-1010,-1492,812,1412
800,3428,1802.422814,-886,442,1228,-872
801,5416,3083.785985,-1898,694,564,2260
802,4358,2562.716527,-2066,-1300,738,254
803,2600,1733.034333,-290,-58,690,1562
804,1892,968.206590,-550,498,546,-298
805,5512,2866.119328,698,1586,-1646,-1582
806,1334,846.628608,-88,90,450,-706
807,2796,1771.157813,-260,-1254,1222,-60
808,1426,860.360390,164,682,490,90
809,1362,805.145950,104,280,288,-690
810,3018,1577.759170,694,-816,-1074,-434
811,4098,2837.515110,-396,-1122,-2576,4
812,3930,2102.466171,1358,1098,-360,-1114
813,3256,2361.482585,-44,-990,-80,2142
814,2326,1437.666164,-1286,-512,-340,188
815,5344,3017.610976,610,-1736,716,2282
816,3390,2220.714299,664,-700,-2000,26
817,2506,1999.938999,434,88,-1950,-34
818,3670,2003.236381,924,1550,-742,454
819,1910,1120.833618,614,-502,-2,792
820,3510,1906.770044,284,938,974,1314
821,4026,2220.006306,-1094,1222,-1478,-232
822,1680,1076.932681,-966,380,282,-52
823,1430,1099.550817,136,176,-1076,-42
824,3028,1699.896467,-812,-228,676,1312
825,2974,2035.004668,-566,126,-366,-1916
826,3200,1690.315947,-670,-602,-658,-1270
827,4392,2803.587701,2328,-336,218,1510
828,2216,1263.316271,-1036,-580,-244,356
829,2876,1615.933167,1328,-696,-414,438
830,2094,1173.741028,-252,288,886,-668
831,2754,1456.116754,840,524,-400,-990
832,3978,2162.978502,-1166,1568,-414,-830
833,3580,2150.785903,1336,498,1604,142
834,3848,1946.048304,748,960,980,1160
835,3234,1980.295937,924,-1666,528,116
836,6444,3856.992611,-1064,-1144,3434,802
837,3424,1973.798369,252,1622,786,-764
838,2006,1108.052345,256,888,398,464
839,4996,2666.849827,1752,494,-1282,1468
840,2868,1585.759124,1152,-906,-266,-544
841,2894,1760.773694,-532,-1348,-1000,14
842,3134,1771.856653,-96,962,880,-1196
843,2682,1862.481141,104,-60,1636,-882
844,5206,2644.091526,1112,-1620,1424,-1050
845,3246,1767.654944,996,-210,-1082,-958
846,1258,754.784738,564,-268,-424,-2
847,2588,1763.829924,144,356,1670,-418
848,2178,1238.946327,178,-338,-894,768
849,5060,2661.372578,-596,-1504,-1686,1274
850,4562,2677.456255,1464,-2088,226,784
851,1858,978.641916,414,-362,-354,-728
852,3044,2013.218319,-1670,1106,84,184
853,1650,1267.544082,-182,200,1238,-30
854,2564,1700.261156,210,-612,180,1562
855,2470,1294.896135,386,728,-876,-480
856,1966,1052.693688,-238,-720,616,392
857,3612,2048.025390,422,-1478,-428,-1284
858,4746,2434.837982,-1564,920,1328,-934
859,2442,1497.751648,-334,-122,-1262,724
860,2706,1506.669174,-652,144,946,964
861,5124,2914.991595,-802,-592,2388,-1342
862,2022,1243.615696,1072,476,-66,-408
863,2826,1530.159469,414,1072,-918,-422
864,4212,2574.563264,2112,846,1204,-50
865,4410,2611.297762,-310,2222,834,-1044
866,2296,1254.090906,586,-772,158,-780
867,2990,1742.573958,1420,-842,516,-212
868,3312,1836.084965,-754,414,664,-1480
869,2018,1266.985398,692,-8,300,1018
870,5526,2987.262961,1316,1454,-2178,578
871,4892,2561.477699,-784,1784,984,1340
872,4278,2418.385412,-1438,1294,1448,98
873,2498,1592.121855,-616,-1404,-52,426
874,3064,1742.740371,1078,-1000,52,-934
875,3232,1755.640054,652,360,932,-1288
876,3906,2262.351874,378,-654,980,1894
877,3410,1728.202534,658,980,994,778
878,2384,1354.580378,906,-564,830,84
879,4860,2870.967781,-2194,-1004,-110,-1552
880,3220,1913.231821,1510,1086,256,-368
881,3046,1783.083845,188,430,-1290,1138
882,4972,2922.534516,1324,-842,2438,-368
883,3764,1971.782950,842,-638,1428,-856
884,1728,1092.146510,430,-150,170,-978
885,7130,3696.946307,2060,-2444,-1276,-1350
886,4156,2345.294864,968,-278,1100,-1810
887,2276,1394.798910,-268,1106,102,-800
888,6150,3801.680155,-1054,144,3204,1748
889,3608,2065.834456,420,-1104,450,1634
890,4584,2575.746882,1484,204,-1134,1762
891,2928,1818.172709,-1454,-376,76,1022
892,3790,2080.316322,-980,-1584,-844,382
893,3348,2000.637898,1518,-1188,120,-522
894,2996,1673.853040,-560,278,876,-1282
895,3784,1987.188969,-548,-770,1320,-1146
896,4336,2418.619441,1430,1760,732,-414
897,2334,1341.445489,-40,826,-872,596
898,2944,2012.001988,-210,728,148,1858
899,1034,626.051116,316,84,-522,-112
900,3764,2117.351175,310,-1236,662,-1556
901,3470,1873.884735,872,-536,-1442,620
902,1844,1311.765223,278,26,292,-1248
903,2496,1389.474721,-558,354,1138,-446
904,3222,1960.088773,1726,-722,-242,532
905,4458,2881.282353,-2556,962,918,-22
906,4218,2302.740107,-1048,-988,440,1742
907,3188,2078.990139,-278,-1732,64,1114
908,5184,3153.173639,-398,-2700,-1442,-644
909,3922,2290.621750,-188,-642,1644,-1448
910,2836,1471.823359,410,-958,-696,-772
911,3036,2302.254547,98,92,2208,638
912,4424,3051.712962,2826,24,578,996
913,1886,1052.834270,336,-298,874,-378
914,4342,2550.795170,-780,1762,-134,-1666
915,3842,2178.874021,-1112,-1120,112,-1498
916,3596,2436.924291,-376,-358,2318,-544
917,1924,1453.385014,272,1418,106,-128
918,1636,1006.725385,154,-600,94,-788
919,3468,2221.417565,-2044,678,470,276
920,1258,832.694422,444,-698,-24,-92
921,2120,1171.696206,-746,232,336,-806
922,3030,1532.215390,592,-872,-856,-710
923,2828,1907.742121,-100,-306,-1760,-662
924,5862,3479.274062,668,2604,2168,-422
925,2634,1775.924548,-708,-108,-1612,206
926,2930,1611.738192,564,-1306,452,608
927,2258,1418.896755,232,1168,-92,766
928,1226,656.289570,-340,-270,-146,470
929,2790,1799.416572,-326,-302,-1674,488
930,1438,782.475559,-456,562,222,-198
931,2250,1393.202067,1060,334,840,-16
932,3934,2188.132537,-1242,1548,884,-260
933,5288,3057.799209,-330,2104,818,2036
934,5824,3662.387200,944,3374,-708,-798
935,2964,1786.343752,1448,604,-852,-60
936,2348,1262.007924,-362,-582,-964,-440
937,6460,3307.482426,-1242,1438,1586,-2194
938,3232,2043.189663,-132,240,-1500,1360
939,3354,2055.317980,-362,1854,634,504
940,4206,2369.181293,-1726,-1278,974,-228
941,1884,1076.059478,-408,300,-264,912
942,3536,2094.913841,200,-468,1526,-1342
943,3134,2047.979492,142,1864,-742,386
944,5046,2713.792181,-1118,922,-2114,892
945,4584,2455.441305,1782,-544,1064,1194
946,3054,2279.509596,-412,-144,-2220,278
947,4832,2687.182912,-1574,-198,1424,1636
948,4532,2534.761527,1166,564,760,-2042
949,2866,2098.880654,256,-492,96,2022
950,3848,2339.033989,-1830,-32,-720,-1266
951,4634,2753.330347,282,-838,2316,1198
952,6990,3701.030667,1718,1302,2750,-1220
953,3690,2317.998274,-1860,94,422,-1314
954,1784,1306.405756,202,-276,-1260,46
955,2402,1496.394333,66,322,-1234,780
956,3674,2517.490020,602,-578,2372,122
957,5010,2915.703003,2430,818,-448,1314
958,1974,1559.873072,-60,1512,-378,24
959,2646,1507.462769,-1126,-148,-542,-830
960,3672,2072.754689,-1430,1118,132,-992
961,4618,3258.430911,-2854,-92,-106,1566
962,2202,1672.309780,-1640,198,-210,154
963,3762,2203.271204,60,1018,-1016,1668
964,4092,2988.274418,-868,-240,-2846,-138
965,4300,2353.596397,694,-572,-1264,1770
966,2014,1161.483534,404,80,832,698
967,5496,3046.050558,-1530,-2328,-1116,-522
968,3920,2135.005386,738,1630,500,1052
969,1142,697.770736,-310,-160,72,600
970,2630,1435.887182,1050,-354,816,-410
971,3194,1670.227529,-414,-934,-778,1068
972,3956,2032.387758,604,-1020,-1110,1222
973,2490,1466.316473,632,-112,-1200,-546
974,4250,2573.900542,458,-228,1860,1704
975,3490,2296.636671,2056,-922,-74,-438
976,2910,1751.859583,-1476,130,544,-760
977,1220,656.646023,146,-230,-402,-442
978,3134,1863.966738,1134,-1376,536,-88
979,2218,1241.549032,1020,-288,500,410
980,6364,3330.524283,-856,1544,-1738,2226
981,2336,1224.953877,-496,396,556,888
982,2614,1325.287893,638,-588,-836,-552
983,3356,2052.771785,4,1496,-1284,-572
984,5790,3128.482699,-1246,1054,2464,1026
985,1922,1143.498142,688,-324,-58,-852
986,2630,1422.953267,458,1126,516,-530
987,2848,2154.335164,150,-360,-2106,232
988,1842,1230.984971,1116,-446,-14,-266
989,3438,2311.050843,-66,1180,1974,-218
990,4434,2524.190959,1800,1480,948,206
991,2674,1486.702391,462,258,1080,874
992,3884,2179.414600,412,-1488,-546,-1438
993,6028,3514.370498,918,2494,2274,-342
994,914,523.774761,156,274,72,-412
995,3814,2148.391957,304,1460,-1406,-644
996,3820,2026.222100,-1448,-622,1088,662
997,2296,1320.772501,-448,1046,148,654
998,5594,3172.006936,-1498,-1262,2468,-366
999,5888,3286.678567,-866,1370,-958,-2694
