walk,l1,l2,x0,x1,x2,x3
734,314,160.735808,-86,-50,82,96
735,144,76.105190,-48,48,28,-20
736,346,200.589132,18,128,-142,58
737,254,134.476764,44,62,100,48
738,374,208.028844,86,-56,170,-62
739,498,285.482048,-206,178,36,78
740,244,141.223228,92,58,-4,90
741,514,292.649962,-94,-210,178,-32
742,306,179.120071,-30,-76,-48,-152
743,292,175.931805,78,144,-64,-6
744,216,151.287805,142,-28,44,2
745,544,291.958901,-186,82,-192,-84
746,80,48.908077,40,10,-4,26
747,296,150.651917,68,98,68,62
748,326,172.220789,82,-52,66,-126
749,174,98.081599,66,8,-60,-40
750,332,176.227126,80,-112,-36,104
751,378,251.467692,-4,-90,-228,56
752,432,230.685934,-56,132,-84,-160
753,504,313.266660,-30,280,100,-94
754,342,173.493516,76,-106,92,-68
755,464,255.859336,70,-94,208,-92
756,328,177.583783,-78,34,-130,-86
757,270,186.729751,-12,162,4,92
758,348,183.630063,-122,-78,104,-44
759,328,183.368481,110,-112,94,12
760,176,110.815161,-96,-2,-36,42
761,350,243.368034,-18,220,-102,10
762,488,332.060235,-312,42,-34,-100
763,310,187.179059,50,-138,-6,-116
764,310,221.837779,-34,18,44,-214
765,400,246.576560,80,0,200,120
766,100,58.446557,2,24,30,44
767,562,304.059205,-148,-152,212,50
768,110,60.299254,44,10,32,-24
769,292,163.926813,-68,134,-56,34
770,138,73.402997,26,56,30,26
771,304,202.603060,42,-8,186,-68
772,166,105.508294,-2,30,-92,42
773,550,296.924233,-100,-222,76,152
774,374,238.268756,-4,-134,-44,192
775,358,189.198309,-64,-130,-56,-108
776,458,288.395562,-2,100,248,108
777,272,148.404852,50,-80,110,32
778,492,283.957743,-154,-116,-208,-14
779,162,89.509776,-62,-48,42,-10
780,214,128.639030,-112,52,30,20
781,190,101.882285,-46,-32,-34,-78
782,198,105.052368,-34,50,36,-78
783,264,172.673102,-12,90,16,-146
784,308,187.595309,-94,-156,-42,-16
785,242,138.434100,92,-90,-10,50
786,418,223.830293,-160,-86,120,52
787,350,199.308806,160,-58,98,-34
788,552,319.862470,-22,132,250,-148
789,364,206.552657,34,160,58,112
790,424,213.241647,-108,120,-108,-88
791,194,100.776981,62,62,-32,38
792,184,99.719607,78,-32,30,44
793,446,255.068618,204,30,100,112
794,556,352.306685,-298,-166,-88,4
795,404,241.080899,42,-186,32,-144
796,398,216.453228,-112,-28,140,-118
797,380,219.544984,154,138,-16,72
798,374,203.420746,-28,94,124,128
799,318,176.782352,44,104,40,130
800,220,129.953838,-90,88,-30,12
801,250,135.099963,46,-30,-80,-94
802,232,136.205727,58,-112,-12,-50
803,264,174.195293,138,-104,0,22
804,390,219.681588,108,-136,-134,12
805,336,218.778427,-180,-16,18,-122
806,416,250.806698,210,28,56,-122
807,316,170.152872,-102,-84,-104,26
808,344,180.244279,52,122,-100,-70
809,272,184.325799,-24,-66,-170,12
810,252,164.657220,134,8,-94,16
811,386,227.534613,-146,154,82,-4
812,496,284.885942,194,20,-182,100
813,426,217.264815,-120,98,76,-132
814,214,123.142194,-42,-60,98,-14
815,296,153.961034,44,-74,-104,74
816,330,165.879474,70,-82,94,84
817,424,265.133928,-96,-70,-236,22
818,268,162.135746,42,-98,6,122
819,544,315.087289,-82,-266,62,-134
820,598,311.839702,110,204,-182,102
821,136,91.869473,2,-10,-44,80
822,326,164.523555,-94,-90,-76,-66
823,102,60.099917,20,50,-26,-6
824,264,155.512057,-112,14,-100,-38
825,418,223.275614,-42,-150,108,-118
826,390,268.931218,-28,118,-240,4
827,416,290.998282,-42,54,280,40
828,390,217.816436,148,-144,48,50
829,398,216.453228,-160,118,-68,52
830,268,168.878655,-140,-26,-12,90
831,228,137.083916,114,12,-66,36
832,478,301.137842,70,-278,60,70
833,156,88.136258,-70,-16,-44,26
834,294,194.164878,-102,-164,-16,-12
835,384,208.710326,-124,58,-148,54
836,344,208.671991,54,-22,180,-88
837,232,126.332894,-76,22,86,-48
838,442,231.317963,-114,160,64,-104
839,162,92.930081,-34,-62,60,-6
840,428,252.950588,60,140,-28,-200
841,190,112.765243,42,-32,18,-98
842,372,229.067676,-72,-78,202,20
843,132,76.681158,54,-8,20,50
844,324,239.816597,34,-24,-32,-234
845,118,65.696271,-6,30,-38,-44
846,246,148.929514,-68,46,8,124
847,252,161.666323,-60,-32,146,14
848,376,218.467389,90,46,54,-186
849,382,201.365340,84,-62,-148,88
850,534,310.451284,14,228,118,174
851,264,148.889221,38,-32,-76,118
852,204,126.680701,-28,-32,-116,28
853,554,326.539431,138,256,148,12
854,226,123.077212,-94,-56,26,50
855,382,211.366979,76,150,32,-124
856,454,246.957486,150,-142,132,-30
857,204,106.620823,34,56,74,-40
858,232,137.520908,-100,-88,12,32
859,354,188.202019,-36,-102,-94,122
860,336,231.931024,-36,-8,-76,-216
861,388,198.695747,114,-118,92,64
862,252,162.160414,-22,-20,-146,64
863,312,174.241212,38,54,-140,80
864,272,164.121906,16,54,60,-142
865,128,91.389277,-80,4,0,44
866,304,192.873015,54,2,-82,-166
867,360,195.652754,-138,62,-44,116
868,174,97.344748,-56,16,30,72
869,282,182.021977,-42,-158,80,2
870,316,187.467330,-60,68,26,162
871,428,253.440328,22,-120,-78,-208
872,376,224.017856,-76,-150,148,2
873,538,347.833293,188,286,62,2
874,184,125.443214,26,116,40,-2
875,274,149.893295,-112,80,32,50
876,378,285.271800,-60,-276,40,-2
877,322,182.745725,-124,120,-56,22
878,314,236.093202,-18,-20,230,46
879,154,97.303648,-86,-34,-30,4
880,222,144.319091,-42,-28,134,-18
881,310,180.321934,-6,68,116,120
882,152,94.361009,8,18,-80,-46
883,254,133.131514,30,74,-82,68
884,394,242.907390,30,98,-52,214
885,280,142.800560,-76,-54,60,-90
886,160,90.553851,-46,24,18,72
887,232,151.314243,-130,6,-22,74
888,642,383.160541,-158,70,-82,332
889,204,113.313724,-42,-64,-82,16
890,418,236.093202,28,-178,-126,86
891,276,168.356764,-76,10,48,-142
892,500,277.027074,144,-186,-26,144
893,416,261.533937,-42,-122,226,-26
894,256,182.449993,-6,64,170,16
895,402,210.228447,-52,-100,114,136
896,298,182.000000,52,-140,2,-104
897,178,99.378066,-46,-64,8,-60
898,160,87.086164,-40,68,-28,-24
899,436,236.389509,-50,144,162,80
900,410,209.542358,-124,92,-72,-122
901,252,168.641632,10,-120,-4,118
902,320,199.979999,-36,160,10,114
903,466,299.031771,270,62,110,24
904,460,268.372875,4,136,126,194
905,412,280.199929,90,2,-258,-62
906,544,312.704333,-20,114,192,218
907,486,246.600892,-126,152,114,94
908,320,164.121906,-58,82,108,-72
909,138,102.820231,98,-30,8,2
910,360,231.153629,-210,26,-84,40
911,158,93.145048,20,-14,76,48
912,306,229.233505,20,-36,-26,224
913,180,108.554134,-80,2,66,-32
914,274,198.020201,186,-14,-8,-66
915,266,169.221748,148,2,58,58
916,232,143.721954,54,42,-126,-10
917,224,141.844986,-6,120,-28,70
918,476,252.364815,-96,74,-186,120
919,238,153.792067,44,16,36,142
920,380,224.979999,-92,-190,-74,-24
921,362,189.029098,94,-124,-48,96
922,230,129.383152,-72,-86,-64,-8
923,312,209.055017,46,-28,-40,198
924,530,303.888137,126,-138,-28,238
925,248,174.057462,4,0,-138,106
926,452,248.917657,-170,-130,-28,124
927,318,197.514556,-44,-174,20,-80
928,174,113.613379,102,30,2,-40
929,270,160.636235,-74,-16,-46,-134
930,408,230.043474,46,52,-160,-150
931,232,188.531165,-4,-186,-16,-26
932,312,207.576492,-186,-42,-2,-82
933,172,113.243101,68,90,8,-6
934,308,186.975934,98,34,154,22
935,252,143.749783,66,28,-118,40
936,164,126.459480,-124,-18,6,16
937,312,190.347051,-14,58,-76,-164
938,256,146.505973,60,26,-48,-122
939,354,229.285848,-194,-116,6,38
940,172,106.018866,-18,26,32,-96
941,558,317.357842,242,-162,-32,-122
942,322,171.685759,-76,100,-112,34
943,260,165.529454,-106,28,124,2
944,242,152.144668,122,-88,-14,-18
945,338,173.585714,-56,86,-112,84
946,424,273.525136,-192,8,32,-192
947,390,262.747027,-246,80,26,38
948,356,184.672683,-100,-122,56,-78
949,360,216.222108,-4,-64,-148,144
950,382,220.208992,58,-182,40,-102
951,486,314.750695,-6,276,70,-134
952,304,164.657220,-74,-128,-46,-56
953,328,197.565179,-138,-2,128,-60
954,140,89.755223,60,66,-6,8
955,92,54.110997,18,2,-34,-38
956,184,135.440024,0,-42,14,128
957,244,142.576295,90,-16,-34,-104
958,172,110.634533,94,2,-22,54
959,368,194.689496,54,-82,142,90
960,300,179.265167,-58,148,-12,-82
961,432,233.940163,160,-54,144,74
962,244,130.935098,102,-48,44,50
963,260,161.220346,-10,44,140,66
964,208,114.926063,-56,-12,62,-78
965,228,131.301180,-36,16,98,78
966,174,96.767763,50,-8,-52,64
967,398,276.673092,56,-260,76,-6
968,302,179.477018,-144,44,-18,-96
969,214,125.043992,44,-10,-100,-60
970,512,273.130006,178,-52,126,-156
971,258,153.583853,-18,108,104,-28
972,628,343.697541,98,78,214,-238
973,642,375.206610,-170,24,150,-298
974,224,132.815662,116,-50,-30,28
975,196,113.947356,66,20,22,-88
976,196,121.556571,-14,58,104,20
977,554,326.502680,-64,-130,78,282
978,486,299.673155,-8,-150,-82,-246
979,352,178.258240,-72,-100,104,76
980,348,181.857087,-114,-74,50,110
981,398,236.347202,-164,-162,-28,-44
982,324,193.308044,32,60,-170,-62
983,478,290.165470,4,80,206,188
984,492,271.012915,102,216,-112,62
985,260,147.051012,50,118,-68,-24
986,202,127.640119,-24,-44,18,116
987,136,75.947350,-32,24,-62,18
988,388,269.206241,132,-6,-16,234
989,292,185.062152,-82,-16,162,32
990,280,192.582450,-32,-180,8,60
991,432,241.097491,178,54,-142,-58
992,608,321.210212,128,-80,-186,214
993,208,137.956515,-70,-118,-12,-8
994,520,269.681293,-138,-170,-72,-140
995,220,135.469554,-10,-110,-74,-26
996,278,167.272233,30,136,90,-22
997,262,225.539354,10,-224,4,-24
998,400,221.540064,-62,124,48,-166
999,194,108.830143,20,-42,-88,-44
