walk,l1,l2,x0,x1
874,2366,1732.038106,1500,-866
875,2262,1734.811805,-656,-1606
876,530,514.248967,514,16
877,1928,1406.294422,720,1208
878,1102,894.787126,240,862
879,1666,1245.081523,548,-1118
880,1106,926.293690,-202,904
881,896,858.841080,-858,-38
882,2518,1881.022063,-830,-1688
883,1202,1099.317970,-1094,-108
884,3160,2254.859641,1366,1794
885,1900,1353.827168,1068,-832
886,760,709.907036,-708,52
887,1138,1061.020264,-1058,80
888,326,290.496127,38,-288
889,826,697.036584,144,682
890,1258,1001.265200,954,304
891,1726,1320.770987,-506,-1220
892,1966,1565.483951,-474,1492
893,1080,925.742945,910,-170
894,1360,1190.307523,-184,1176
895,1642,1497.732954,-1490,152
896,878,722.276955,-700,178
897,3564,2801.956459,-916,-2648
898,1724,1403.643829,-1354,370
899,748,594.541840,182,566
900,1808,1365.881400,564,-1244
901,2920,2188.970534,-946,-1974
902,2962,2193.573340,1020,-1942
903,2028,1932.486481,1930,98
904,2202,1699.153907,-620,1582
905,520,498.485707,-498,-22
906,882,697.598739,-662,-220
907,272,220.327030,-212,-60
908,2050,1985.097479,-1984,-66
909,1790,1416.069207,1344,-446
910,3280,2636.132015,754,2526
911,336,238.947693,150,-186
912,824,737.758768,92,-732
913,2486,1758.282116,-1270,1216
914,3262,2563.529598,2422,-840
915,1240,881.471497,556,-684
916,1034,739.635045,596,-438
917,710,534.164769,-226,484
918,1840,1308.140665,-824,-1016
919,1304,1058.799320,284,-1020
920,264,195.058965,-172,-92
921,932,747.871647,-216,716
922,532,460.651712,-78,-454
923,1302,1062.474470,276,-1026
924,1186,842.493917,-536,-650
925,1370,989.620129,-542,828
926,1366,969.265701,740,626
927,1762,1342.214588,1234,-528
928,1874,1453.889955,-1360,514
929,2012,1662.347737,-1614,-398
930,2354,1828.416801,1712,642
931,3540,3030.565624,-562,-2978
932,1280,913.231625,554,-726
933,948,782.907402,-188,760
934,1130,802.279253,514,-616
935,1788,1527.397787,-1500,-288
936,1002,885.015254,126,-876
937,1464,1422.620118,-42,1422
938,1922,1359.077628,-966,956
939,2842,2113.579901,958,-1884
940,3548,2586.886932,-2220,-1328
941,2000,1434.032078,-832,1168
942,812,702.327559,-692,-120
943,254,207.161773,-54,-200
944,1370,1364.013196,-1364,6
945,652,539.407082,128,524
946,1184,889.278359,804,380
947,678,573.846669,-562,116
948,2490,2376.832346,2374,116
949,1380,1298.719369,-1296,-84
950,1484,1078.461868,-918,566
951,2690,1966.537058,1698,-992
952,1332,1090.045871,-278,1054
953,1060,750.301273,506,554
954,1672,1188.814536,748,924
955,2388,2051.639345,2018,-370
956,2392,1693.670570,-1134,-1258
957,548,548.000000,548,0
958,1148,1036.737189,118,-1030
959,1530,1213.710015,-1154,376
960,1828,1389.241520,-554,1274
961,3446,2439.938524,-1812,1634
962,2112,1640.448719,-576,-1536
963,3148,2300.965015,-1162,1986
964,2090,1490.134222,-1180,-910
965,1218,865.565711,-548,-670
966,888,742.342239,724,-164
967,2706,1933.201490,1548,1158
968,538,380.867431,282,-256
969,2282,1911.808568,1866,-416
970,2070,1500.342628,-802,1268
971,1194,1100.372664,-98,1096
972,2662,1882.705500,1304,-1358
973,2166,1589.647760,1384,-782
974,1026,942.118888,938,-88
975,1030,921.331645,914,-116
976,3122,2316.777935,1064,-2058
977,258,206.891276,60,-198
978,2144,1898.445680,264,1880
979,1556,1207.632394,1130,-426
980,2046,1710.294711,-1668,378
981,2294,1625.566978,-1222,-1072
982,1722,1438.055632,320,-1402
983,1004,710.025352,-510,494
984,1334,964.126548,-526,-808
985,176,124.963995,-80,-96
986,2270,1987.695148,-306,-1964
987,1834,1409.801404,-1308,526
988,694,499.267463,-282,412
989,2698,2280.127189,-466,2232
990,874,782.163666,776,98
991,802,573.623570,-340,462
992,1496,1057.892244,-756,740
993,1310,1232.598880,-1230,80
994,1202,874.997143,454,-748
995,3178,2277.757669,1326,-1852
996,1434,1233.773075,1214,220
997,1710,1600.066249,1596,114
998,1654,1549.767725,108,-1546
999,1664,1554.186604,114,-1550
