walk,sec0,sec1,sec2,sec3,sec4,sec5,sec6,sec7,sec8,sec9,sec10,sec11,sec12,sec13,sec14,sec15
407,1,17,6,105,2,12,0,0,0,7,599,187,1,4,1,1
408,9,63,1,208,0,0,0,0,2,303,1,244,0,83,1,0
409,260,155,71,327,0,0,0,0,0,16,12,78,1,0,0,0
410,0,0,0,0,63,69,324,419,0,0,0,3,0,0,13,27
411,36,0,35,0,1,0,0,0,363,0,487,0,0,0,1,0
412,43,7,5,0,557,2,6,0,21,7,23,0,233,1,3,0
413,0,1,105,710,0,0,0,53,0,0,9,13,0,1,15,25
414,2,3,0,1,2,4,0,0,4,1,1,44,6,40,6,813
415,271,371,75,112,1,0,0,0,3,2,24,38,2,3,0,1
416,0,0,12,6,0,756,41,154,0,0,1,0,0,0,0,0
417,39,2,21,0,180,0,24,0,135,253,207,0,3,47,5,0
418,4,0,1,1,28,5,0,0,14,13,260,17,86,34,292,59
419,23,58,0,0,8,16,0,0,130,4,0,0,520,155,1,0
420,0,0,1,1,18,10,17,15,0,22,0,0,5,579,1,242
421,152,0,89,0,435,0,13,0,154,0,2,0,80,0,0,0
422,247,340,33,5,247,25,0,4,0,4,0,7,0,0,0,0
423,0,2,0,0,0,27,0,0,0,0,0,0,0,232,0,688
424,7,1,152,97,3,3,43,10,0,1,334,12,0,0,216,0
425,1,0,0,1,84,0,6,0,64,0,1,0,741,0,17,3
426,15,0,10,0,437,0,120,0,46,0,2,0,282,0,16,0
427,0,0,0,0,150,133,26,221,0,0,11,0,15,18,52,297
428,0,0,0,0,1,30,49,180,3,0,0,0,289,224,40,79
429,58,0,335,0,1,0,389,0,1,0,97,0,0,0,9,0
430,2,24,28,120,39,126,140,69,0,0,0,0,93,0,250,0
431,93,0,30,0,61,13,249,2,3,0,67,0,56,43,122,180
432,12,54,1,20,4,34,1,266,1,0,0,1,1,9,0,530
433,0,0,0,0,12,14,147,73,0,0,0,0,51,20,411,146
434,0,0,0,0,272,0,3,3,1,0,0,0,661,1,4,0
435,10,5,0,0,0,16,0,569,0,2,0,0,3,57,0,283
436,179,35,285,127,84,8,106,30,0,0,0,21,0,0,0,0
437,505,424,0,0,0,0,0,0,8,8,0,0,0,1,0,0
438,387,41,4,0,138,1,68,0,179,69,1,0,37,0,12,0
439,0,55,45,0,56,57,467,39,0,0,5,0,1,2,144,0
440,0,0,231,25,0,0,7,4,0,0,627,12,0,0,44,0
441,0,3,0,3,24,4,0,1,80,0,417,73,37,0,89,208
442,0,0,0,0,93,76,341,292,15,2,0,0,16,62,0,1
443,71,13,0,23,181,6,110,26,0,0,1,2,1,0,382,84
444,0,40,0,834,0,0,0,0,0,62,0,19,0,0,0,1
445,0,0,45,1,3,4,440,31,8,0,161,26,15,10,76,36
446,0,227,0,49,0,162,9,413,0,16,0,0,1,20,2,26
447,35,0,73,46,12,0,111,2,0,0,226,336,0,0,41,0
448,6,7,7,21,43,15,478,310,0,6,1,6,0,0,8,1
449,130,113,242,10,3,1,115,1,135,4,53,10,0,2,30,11
450,34,5,386,14,51,2,287,28,1,0,49,1,1,0,20,9
451,0,74,0,71,0,267,0,135,0,100,0,210,0,8,0,52
452,25,0,17,0,7,0,11,0,65,0,806,0,1,0,5,0
453,0,0,1,0,145,106,0,0,0,0,1,0,307,353,0,0
454,183,339,17,271,47,2,28,7,0,0,0,0,0,0,0,0
455,28,435,100,301,2,8,7,0,5,14,8,1,1,4,0,0
456,0,0,0,1,787,28,11,59,0,0,0,0,79,0,0,0
457,268,44,138,15,65,64,0,0,14,16,19,4,34,153,0,0
458,31,63,14,68,40,37,41,29,30,18,19,68,34,208,52,69
459,25,52,5,17,4,29,0,6,0,107,26,81,33,41,183,244
460,0,0,4,6,3,11,6,38,32,0,0,0,740,0,53,37
461,3,325,172,113,0,12,0,16,0,92,66,92,0,0,0,0
462,501,241,2,11,0,6,0,0,140,10,0,1,1,0,0,0
463,5,1,61,33,36,0,116,231,6,0,0,1,49,62,51,243
464,576,54,0,0,28,133,0,63,40,0,0,0,2,39,0,0
465,0,274,0,534,4,1,0,0,5,58,1,18,7,3,2,5
466,0,1,0,0,0,0,0,0,492,0,313,0,116,11,9,1
467,32,1,75,14,0,0,405,1,49,100,27,19,0,1,149,0
468,27,0,39,0,269,1,586,3,0,0,0,0,0,1,0,1
469,0,0,0,5,0,1,0,0,0,260,14,456,0,87,0,93
470,0,0,1,2,1,18,0,26,0,3,0,223,0,213,0,424
471,0,31,0,30,0,0,42,12,1,30,21,98,3,22,407,203
472,6,5,4,7,142,6,582,127,0,0,0,0,1,1,6,27
473,284,274,22,0,8,8,0,0,136,91,12,2,15,60,0,0
474,49,177,393,320,0,0,0,0,0,0,0,0,0,0,0,0
475,0,0,0,0,451,0,455,0,0,0,0,0,20,0,15,2
476,1,1,0,24,0,0,0,2,128,578,1,155,17,4,0,1
477,151,3,0,1,280,457,0,0,0,0,0,4,23,2,6,2
478,45,0,0,0,2,4,0,0,396,3,1,0,163,299,0,0
479,202,75,398,23,23,3,2,19,21,21,106,1,0,0,0,0
480,10,20,0,146,3,15,37,162,29,34,41,60,35,2,148,133
481,11,21,225,7,174,0,489,0,1,0,6,0,3,0,0,0
482,220,142,2,0,9,111,0,0,112,311,11,0,0,0,0,0
483,0,0,0,8,3,0,0,1,0,0,0,0,69,148,659,52
484,11,56,1,79,6,1,0,0,18,333,5,90,69,179,0,0
485,23,144,100,497,56,37,2,25,15,0,21,1,0,0,0,0
486,545,206,0,27,1,55,0,0,118,0,0,0,0,0,0,0
487,0,7,423,104,130,5,149,0,0,0,0,0,68,6,0,0
488,38,81,59,151,108,96,57,268,0,0,14,1,0,0,0,6
489,1,0,0,0,27,0,1,3,6,0,0,0,111,0,635,141
490,0,0,0,0,31,53,221,1,0,13,0,6,21,191,306,70
491,0,0,0,0,171,630,1,47,0,0,0,0,25,48,0,0
492,0,617,1,33,0,0,0,0,0,295,0,1,0,1,0,0
493,0,0,70,24,207,0,240,6,0,0,13,9,188,0,125,2
494,38,0,13,13,256,0,94,37,0,0,0,0,486,0,2,0
495,0,1,0,0,0,0,4,0,0,1,78,160,3,2,458,211
496,1,522,0,0,5,22,140,191,0,49,1,0,1,0,3,19
497,0,0,0,0,6,1,577,107,0,0,5,30,0,3,24,172
498,0,0,28,0,14,0,132,3,96,4,183,1,113,0,267,2
499,0,0,0,16,248,363,67,153,0,1,2,2,19,0,2,0
500,0,0,0,0,8,2,0,0,211,0,124,1,449,59,21,17
501,255,86,52,143,35,75,54,4,55,56,8,3,0,1,0,0
502,4,76,0,17,45,193,0,115,26,179,0,48,27,106,0,16
503,15,0,0,0,214,517,0,1,17,0,0,0,64,47,0,0
504,0,0,0,0,1,1,0,0,26,309,2,602,14,5,1,0
505,0,0,0,0,0,0,0,21,0,0,0,0,18,8,304,538
506,136,47,0,1,5,0,0,0,255,466,0,0,34,0,0,0
507,0,0,0,19,75,448,103,239,0,0,0,0,0,0,3,28
508,0,0,0,5,0,0,0,724,0,0,0,86,0,0,0,153
509,0,0,1,272,0,0,84,413,0,0,1,9,0,0,78,84
510,436,0,1,0,296,0,0,0,54,0,1,0,128,0,0,0
511,13,0,155,0,48,1,366,1,37,0,10,1,181,0,26,50
512,64,30,81,12,125,29,319,17,86,0,20,4,32,0,29,0
513,0,0,0,124,2,1,0,0,72,56,1,516,131,10,0,12
514,0,62,9,502,0,2,0,1,3,95,50,206,0,0,0,2
515,0,0,1,541,0,47,0,44,0,0,97,114,8,52,30,16
516,1,0,0,0,0,9,2,0,4,667,5,164,59,27,10,5
517,0,0,0,0,0,0,0,0,5,1,9,12,57,213,16,605
518,0,0,13,0,402,265,0,41,2,0,16,0,80,0,66,34
519,4,0,0,0,0,0,0,0,656,286,0,1,0,0,0,1
520,0,2,5,277,0,13,11,565,0,0,0,6,0,11,0,47
521,0,0,0,3,0,0,0,1,0,1,419,421,1,0,6,110
522,7,0,0,0,20,0,0,0,23,0,0,0,835,61,0,0
523,0,4,1,724,0,0,0,140,3,4,3,34,0,0,0,28
524,9,1,57,0,1,0,40,1,511,0,195,8,4,1,72,8
525,0,0,0,0,0,824,0,0,0,0,0,0,1,160,0,1
526,133,153,14,7,320,235,4,10,15,0,4,0,0,0,2,0
527,0,15,0,89,1,0,5,150,0,0,11,128,0,8,1,467
528,0,0,1,26,0,17,5,95,0,0,75,719,0,0,0,0
529,106,54,11,9,2,0,0,0,116,252,259,11,2,1,6,3
530,12,0,521,142,56,30,18,64,0,1,23,1,2,0,0,0
531,16,0,119,70,0,0,0,0,1,1,362,300,0,0,3,3
532,13,872,0,0,1,85,3,1,0,0,0,0,1,0,0,0
533,17,30,23,27,720,36,16,30,0,0,3,4,0,0,0,0
534,0,0,0,0,12,0,100,1,0,0,0,0,372,0,451,12
535,0,0,0,0,0,78,0,300,0,0,0,0,5,176,0,350
536,0,47,0,516,20,169,7,118,0,0,0,0,0,44,0,8
537,0,0,0,0,0,214,0,204,0,25,0,3,0,368,0,66
538,0,6,0,23,4,76,0,56,0,341,0,185,2,192,0,20
539,250,0,308,0,185,0,83,0,12,0,0,0,42,0,1,0
540,51,2,28,430,0,2,31,22,158,117,0,28,10,25,1,2
541,201,0,0,0,355,0,0,0,14,0,160,0,3,0,223,0
542,21,0,42,0,0,0,0,0,103,0,641,0,0,0,104,0
543,0,0,0,72,0,0,0,17,12,10,639,29,0,1,137,20
544,7,3,263,466,1,0,1,173,2,1,1,0,0,0,0,0
545,0,1,1,89,10,278,9,56,4,0,8,11,134,2,75,190
546,0,2,3,21,546,356,0,6,2,0,3,0,1,5,0,5
547,0,0,0,0,3,0,408,0,0,0,0,0,304,1,265,0
548,5,8,0,0,0,11,0,0,95,8,0,0,420,386,0,18
549,243,73,2,0,70,0,0,0,471,26,13,0,5,0,8,0
550,0,0,0,0,186,9,765,2,0,0,0,0,0,0,1,0
551,0,0,0,0,0,0,0,0,631,40,7,2,266,1,2,6
552,1,0,1,51,0,0,0,222,0,0,0,306,0,0,0,396
553,1,1,1,3,2,12,1,5,4,55,5,36,80,167,104,392
554,414,430,0,0,0,0,0,0,0,33,0,1,0,74,0,8
555,45,66,0,0,27,43,0,0,517,212,0,0,18,16,0,0
556,0,23,2,210,0,0,0,14,8,74,10,567,0,0,0,4
557,38,0,765,0,0,0,9,0,0,0,140,0,0,0,0,0
558,3,8,79,250,0,0,0,0,0,128,4,459,0,0,0,0
559,0,0,2,0,0,0,0,0,8,95,78,752,0,0,33,0
560,56,167,528,46,10,2,93,2,14,6,0,0,10,0,0,0
561,372,47,189,44,19,32,1,28,103,70,27,0,1,0,0,0
562,9,506,1,279,0,0,0,0,24,58,1,26,0,0,0,0
563,0,0,0,18,68,0,150,13,0,0,78,238,13,0,202,144
564,646,4,47,0,44,0,1,0,147,0,36,0,15,0,0,0
565,0,0,0,0,0,4,0,1,13,862,0,52,0,20,0,0
566,13,1,6,0,138,0,296,0,2,0,1,0,171,0,298,0
567,87,289,7,433,0,0,0,0,6,75,0,28,0,0,0,0
568,0,10,676,45,0,0,28,0,0,21,9,7,0,0,87,0
569,456,0,0,0,6,0,0,0,481,0,0,0,2,0,0,0
570,0,0,16,364,1,0,0,0,0,0,3,536,0,4,2,9
571,5,0,33,0,0,1,0,0,54,111,624,39,1,58,0,2
572,0,0,81,0,9,6,27,15,94,306,33,2,13,237,43,28
573,203,0,25,0,142,0,5,1,270,0,98,7,153,1,2,8
574,5,0,0,0,11,34,0,2,67,3,0,1,529,121,90,47
575,0,0,6,2,338,73,276,158,3,1,0,0,8,3,2,4
576,0,1,1,46,0,7,0,56,0,2,31,134,2,47,256,286
577,0,15,76,51,57,239,17,223,0,0,0,20,2,1,2,180
578,61,249,4,5,314,249,13,0,0,4,3,1,0,0,0,0
579,0,487,0,444,0,0,0,7,0,6,0,0,1,0,2,9
580,4,0,12,4,87,2,352,325,0,0,0,0,1,0,86,29
581,136,3,2,2,0,0,0,0,814,3,0,0,1,0,0,0
582,0,0,0,0,0,0,0,0,7,0,7,0,170,527,96,86
583,0,0,0,0,327,173,124,0,2,0,1,0,244,4,3,0
584,0,199,0,370,0,32,0,81,0,21,0,98,0,0,0,127
585,0,0,0,0,0,25,1,242,1,0,2,0,0,30,0,630
586,289,143,0,0,14,403,0,0,1,24,0,0,11,55,0,0
587,115,54,3,6,10,11,0,1,648,1,21,0,34,0,0,0
588,819,0,0,0,168,4,0,1,0,0,0,0,0,1,0,0
589,28,0,760,30,1,0,53,1,0,0,3,1,3,6,20,15
590,34,527,0,13,81,0,0,0,0,256,0,0,2,0,0,0
591,5,15,1,20,2,1,0,0,65,33,136,276,5,1,127,181
592,9,213,54,20,2,373,0,3,0,109,0,3,0,93,0,15
593,0,0,0,0,0,0,0,0,0,3,71,57,1,0,785,19
594,0,1,0,12,1,62,0,17,0,0,425,426,0,2,1,0
595,25,41,0,4,46,89,0,89,94,76,0,0,228,5,154,7
596,0,2,36,1,6,0,547,0,0,0,4,1,18,24,313,0
597,0,0,0,0,80,0,2,0,53,0,12,0,240,379,130,1
598,2,0,87,0,0,0,0,25,0,0,375,0,0,0,223,204
599,0,0,0,0,2,1,3,17,93,50,37,107,7,317,13,219
600,1,1,353,2,0,1,33,12,0,0,350,0,1,0,97,30
601,27,188,49,5,42,210,210,102,0,0,1,1,1,0,5,3
602,0,2,0,0,0,270,0,1,63,19,10,0,0,553,0,0
603,11,26,306,4,9,15,235,50,1,0,125,31,0,0,28,49
604,53,68,0,0,84,617,0,0,13,60,0,0,0,6,3,0
605,321,4,98,0,136,0,144,0,39,42,1,4,98,0,4,0
606,0,28,0,21,0,0,1,0,0,14,429,440,0,0,15,0
607,99,173,0,62,124,4,8,1,12,1,0,0,280,1,127,0
608,9,14,1,9,0,21,0,0,255,50,90,18,295,54,60,1
609,67,15,136,20,271,20,264,37,4,16,0,4,4,10,0,15
610,11,0,27,0,68,0,132,0,556,0,126,0,8,0,1,0
611,0,11,63,60,123,30,381,222,0,4,1,6,0,8,0,0
612,0,4,0,0,0,1,0,0,0,7,0,0,226,673,0,38
613,0,0,1,0,109,339,0,55,0,0,1,0,23,311,6,58
614,35,0,54,3,0,0,0,0,560,35,180,21,9,0,0,0
615,136,517,0,40,98,27,32,63,0,0,0,11,0,0,2,0
616,0,3,1,0,0,1,0,0,10,24,128,755,3,3,0,16
617,0,6,2,1,0,0,0,0,480,267,23,108,0,0,0,0
618,0,4,0,2,0,7,0,3,0,351,0,1,0,420,1,128
619,0,0,0,0,29,27,281,255,0,1,0,13,1,18,203,71
620,0,0,9,4,1,0,389,517,1,0,8,0,1,0,5,0
621,1,1,1,1,0,0,248,52,0,0,0,49,0,0,268,277
622,155,11,1,227,106,389,0,25,0,0,0,0,0,0,0,0
623,9,0,25,0,96,33,50,333,19,0,142,1,4,22,36,131
624,0,51,0,99,4,180,6,1,268,4,85,0,135,3,53,0
625,14,175,0,0,3,684,0,75,0,0,0,0,0,0,0,0
626,0,0,10,2,404,1,78,1,0,0,7,0,59,0,367,0
627,0,0,1,0,0,0,15,0,139,14,72,1,323,3,290,18
628,0,3,103,194,0,1,367,209,0,1,0,1,0,0,0,0
629,0,115,0,655,0,0,0,0,0,131,0,49,0,0,0,0
630,596,31,1,0,0,0,1,0,176,77,9,0,22,0,32,0
631,297,64,0,1,44,0,1,0,86,245,0,0,0,194,0,0
632,86,8,106,38,23,0,12,0,29,1,496,0,0,1,112,0
633,0,0,1,1,79,2,285,536,0,0,0,0,0,2,1,7
634,12,0,730,0,32,0,8,28,0,0,96,0,7,0,6,1
635,0,2,0,7,0,84,0,0,10,138,0,28,43,336,31,187
636,188,3,18,0,17,1,0,0,523,18,2,0,43,102,0,0
637,0,3,0,5,0,8,0,2,0,800,0,0,0,98,0,50
638,138,0,5,0,78,25,62,20,175,232,0,49,53,26,3,14
639,58,3,73,54,0,0,15,0,449,1,187,0,27,0,39,0
640,18,385,19,86,1,129,14,165,2,1,0,27,0,1,0,52
641,563,245,1,0,0,0,0,0,142,1,0,0,0,0,0,0
642,1,28,0,0,1,592,31,291,0,11,0,0,0,0,0,0
643,0,0,121,20,13,58,245,341,0,0,0,0,0,1,2,84
644,6,0,14,8,44,0,48,6,5,5,31,114,363,69,141,27
645,91,0,20,0,6,23,0,2,237,0,37,0,390,17,54,5
646,0,0,1,0,9,358,1,0,0,0,0,0,95,395,1,66
647,7,0,0,0,0,25,0,0,543,29,3,0,84,266,1,0
648,457,9,0,2,66,1,52,4,62,0,0,0,181,31,15,28
649,412,443,0,12,0,0,0,0,3,73,1,1,0,0,0,0
650,0,0,0,0,1,0,6,7,154,624,40,1,7,16,34,10
651,0,53,0,39,0,231,26,335,0,0,0,0,0,19,8,156
652,19,0,33,0,0,0,0,0,370,0,527,0,0,0,4,0
653,0,0,0,0,0,10,40,140,0,1,0,1,182,2,319,209
654,0,716,0,0,0,166,0,0,0,40,1,10,0,0,0,0
655,5,114,0,3,1,120,0,105,0,435,0,9,6,73,0,3
656,14,585,0,42,3,22,0,5,0,32,0,1,19,138,0,45
657,1,297,1,359,0,159,0,94,1,1,0,1,0,0,0,0
658,0,444,165,130,0,5,1,16,0,92,0,22,0,16,0,32
659,7,0,0,0,715,0,151,0,7,0,6,0,14,0,24,0
660,222,52,0,0,26,529,0,0,6,16,0,0,5,50,2,24
661,0,25,0,0,0,59,0,0,373,84,6,0,349,41,6,0
662,0,1,0,54,0,0,0,68,31,468,1,299,0,0,0,11
663,174,0,0,0,613,0,61,0,45,5,0,0,41,1,0,0
664,0,0,0,0,34,6,2,0,5,0,0,0,800,24,61,7
665,12,0,382,0,2,0,0,1,18,18,76,67,10,17,1,327
666,1,0,97,22,0,0,25,67,0,18,298,22,15,65,174,52
667,8,0,402,0,4,0,403,0,5,0,34,0,28,0,21,0
668,101,1,694,5,7,0,56,0,0,2,37,0,4,0,8,0
669,77,2,78,0,11,176,365,154,9,1,10,0,9,0,0,0
670,0,0,0,1,0,0,224,57,0,0,80,111,0,0,371,50
671,0,271,0,263,0,276,0,136,0,0,0,0,0,0,0,0
672,0,0,2,5,1,0,0,3,10,0,137,16,46,44,616,50
673,33,9,23,0,4,0,61,498,2,9,0,1,3,30,67,153
674,623,53,2,0,1,14,0,0,136,31,0,0,11,31,0,0
675,92,8,44,419,0,0,0,0,3,74,6,220,7,12,16,0
676,0,2,0,0,0,5,0,0,124,201,0,1,280,330,0,0
677,0,0,0,0,0,10,0,0,0,2,23,1,37,20,103,721
678,0,0,136,11,24,5,580,136,0,0,5,2,0,0,1,0
679,0,0,0,0,69,9,3,0,16,57,2,21,389,266,33,8
680,0,0,1,0,88,55,13,32,249,0,200,1,159,33,66,16
681,2,2,70,45,3,0,1,0,1,220,109,439,0,0,7,12
682,31,505,38,84,0,0,8,0,1,264,0,1,0,0,0,0
683,0,0,16,0,5,0,76,0,0,0,37,1,38,0,762,4
684,0,0,0,0,2,36,0,0,0,0,1,0,235,654,16,0
685,9,0,38,0,3,1,3,0,148,90,159,57,91,0,127,167
686,3,3,152,376,6,15,46,91,1,1,2,164,3,12,0,17
687,0,0,2,0,0,0,10,18,0,17,59,125,0,0,545,163
688,202,43,581,0,0,9,71,0,1,28,0,0,7,4,0,0
689,16,0,196,5,21,238,48,131,0,0,0,0,1,229,2,34
690,0,0,0,0,0,2,0,0,6,12,280,334,41,82,6,169
691,60,0,0,0,0,0,0,0,330,11,10,1,275,30,179,7
692,0,67,1,281,0,2,2,112,0,151,0,233,0,0,0,41
693,0,44,0,0,0,218,0,0,0,34,0,11,311,345,0,0
694,0,0,0,12,0,4,0,2,3,67,13,268,127,129,13,235
695,211,0,0,0,355,1,0,0,124,0,0,0,229,0,0,0
696,287,9,486,58,0,0,1,0,104,0,1,0,0,0,0,0
697,0,0,0,0,0,2,0,0,273,28,186,0,14,57,355,0
698,0,0,0,3,85,26,167,133,34,1,0,64,291,0,5,71
699,177,2,179,0,191,19,133,193,0,7,0,2,0,3,1,0
700,0,0,0,7,0,0,0,630,2,12,4,44,2,9,64,147
701,1,0,3,10,0,2,0,0,1,97,47,654,0,47,3,65
702,0,0,1,0,0,0,24,78,1,0,3,1,465,160,121,75
703,142,1,2,0,91,0,0,0,301,17,235,1,90,0,38,0
704,0,0,4,2,0,0,0,2,424,65,393,16,28,0,2,2
705,0,0,0,328,0,1,0,91,4,0,28,425,11,0,18,23
706,56,34,2,18,312,256,22,106,0,8,0,62,2,15,3,14
707,214,2,1,0,80,0,39,0,17,43,6,2,1,0,224,284
708,0,0,2,0,75,362,10,383,3,0,3,0,4,1,0,56
709,456,126,0,0,0,1,0,0,128,172,0,0,1,23,0,0
710,0,0,0,0,0,0,4,0,1,0,10,0,45,693,43,150
711,3,12,0,525,0,0,36,175,0,9,33,26,0,0,75,4
712,0,0,0,0,0,0,0,0,20,0,0,0,275,593,48,7
713,0,494,0,90,42,115,40,63,0,40,0,14,0,0,0,0
714,3,383,2,383,0,31,0,50,2,13,0,12,0,0,0,23
715,19,486,0,0,42,127,0,0,31,16,1,0,72,101,15,0
716,10,20,32,8,47,9,366,88,54,16,65,1,7,20,7,113
717,0,0,0,0,12,57,0,13,0,53,0,0,219,587,2,2
718,0,21,8,292,0,0,1,0,0,13,4,585,0,0,0,23
719,0,0,21,161,1,1,58,126,0,0,62,306,0,0,14,130
720,23,0,8,0,635,67,146,36,0,0,0,1,0,0,0,0
721,39,22,1,4,284,96,0,0,400,17,0,0,70,1,0,0
722,0,0,9,0,100,9,732,3,0,0,40,0,1,1,73,0
723,0,0,0,0,0,0,0,0,0,4,291,164,11,11,381,39
724,0,0,0,3,0,2,2,1,0,0,3,22,8,1,399,500
725,30,13,20,97,11,0,5,4,183,2,20,26,140,0,289,1
726,48,0,30,0,47,3,4,1,41,0,56,0,197,0,470,0
727,185,29,10,0,4,0,16,0,174,0,0,0,510,0,2,0
728,0,0,3,0,0,0,0,0,609,0,171,0,141,1,13,2
729,197,0,82,13,207,0,332,5,0,0,58,9,0,0,30,0
730,2,0,63,0,6,0,692,14,4,0,0,0,15,0,107,5
731,1,0,21,52,0,0,5,6,0,39,9,183,0,28,2,548
732,19,0,283,1,0,8,236,10,137,0,90,16,30,15,50,19
733,1,1,451,0,0,0,120,0,0,0,55,84,0,0,185,27
734,14,95,0,66,0,0,0,1,16,40,28,183,17,66,19,347
735,0,0,0,0,4,52,0,0,0,0,0,0,292,542,47,14
736,126,1,754,3,10,2,60,0,1,0,0,2,2,0,0,0
737,0,0,6,0,1,0,0,0,28,0,862,0,4,0,56,3
738,42,601,2,0,128,39,1,0,0,79,0,0,1,13,1,0
739,0,0,1,0,0,33,11,363,0,0,0,0,89,0,122,304
740,0,13,0,16,8,122,33,697,0,0,0,4,1,3,4,18
741,27,55,24,0,380,50,139,0,0,20,0,0,167,61,0,0
742,0,15,0,117,2,0,223,524,1,8,0,3,0,2,0,38
743,30,0,469,36,10,0,206,16,1,0,116,0,0,0,0,0
744,0,0,0,1,0,0,0,0,153,368,87,297,0,0,0,0
745,0,6,20,2,0,0,28,0,0,183,30,0,73,303,294,2
746,48,56,205,225,13,0,204,138,0,0,0,0,0,0,0,0
747,0,162,1,58,157,284,24,190,0,3,0,3,5,0,1,26
748,343,22,431,35,0,0,9,0,4,0,54,0,2,0,0,0
749,0,0,0,1,0,29,8,51,0,0,0,2,52,81,484,180
750,0,432,8,121,0,86,0,99,0,39,0,51,0,33,0,24
751,17,1,0,0,217,233,0,39,54,6,4,0,11,283,7,28
752,0,0,43,3,184,68,458,123,0,0,1,0,1,0,0,0
753,234,17,400,10,0,0,0,0,18,1,173,88,1,0,1,0
754,34,0,491,0,194,10,112,45,0,0,0,0,6,0,23,0
755,0,0,22,1,2,0,897,4,0,0,11,5,0,0,7,3
756,0,458,0,19,0,15,0,11,0,324,0,65,0,8,0,0
757,0,0,782,79,6,0,13,4,1,0,14,32,0,0,6,2
758,1,19,0,73,0,0,2,0,0,6,3,822,4,0,0,1
759,10,29,0,0,1,3,0,0,99,160,284,262,0,4,61,0
760,0,535,0,19,1,26,0,12,0,303,0,14,0,0,1,0
761,1,2,0,0,338,533,0,0,0,0,0,0,78,13,0,0
762,3,16,3,8,0,45,44,89,0,0,0,0,0,682,0,40
763,13,0,0,0,6,13,22,1,171,101,0,15,126,215,50,138
764,0,0,14,0,1,0,38,6,0,0,15,16,410,3,239,136
765,0,9,104,4,0,1,240,524,0,15,0,4,0,41,0,9
766,0,0,135,2,0,0,1,0,79,0,721,13,0,0,0,0
767,611,6,306,12,21,1,0,1,0,0,0,0,0,0,0,0
768,0,0,1,0,3,0,10,0,0,0,142,9,1,0,642,120
769,11,1,34,0,17,1,163,1,0,0,97,0,1,0,415,135
770,0,0,0,0,30,31,98,210,0,0,0,0,0,0,8,563
771,44,1,1,0,17,3,1,6,175,4,3,0,337,16,294,2
772,0,0,1,27,0,0,17,60,0,0,20,113,7,0,294,336
773,100,328,0,508,8,1,0,0,0,0,0,0,0,0,0,0
774,0,0,124,0,0,0,1,0,37,1,579,98,0,0,21,3
775,54,4,0,0,4,0,0,0,37,468,0,271,0,50,0,60
776,0,164,0,15,0,46,0,46,0,78,0,13,13,219,252,41
777,171,0,62,0,55,0,7,0,611,0,4,0,11,0,0,0
778,299,0,0,0,361,0,0,0,193,0,1,1,77,0,8,2
779,7,0,1,0,0,0,1,0,83,428,67,113,1,219,4,0
780,58,0,0,0,134,397,7,214,1,0,0,0,0,143,0,0
781,47,0,86,2,177,304,164,103,0,0,0,0,0,0,0,0
782,0,164,0,170,0,90,13,250,0,1,1,2,0,144,2,47
783,600,0,30,0,0,0,2,0,330,0,1,0,0,0,0,0
784,0,0,4,0,2,0,3,1,0,0,671,190,0,0,12,2
785,11,54,0,0,6,615,38,3,12,112,0,0,42,19,1,2
786,8,0,287,0,68,0,11,0,0,0,593,0,0,0,0,0
787,0,0,0,0,0,0,0,0,298,25,466,2,8,0,123,0
788,431,405,0,13,33,16,0,2,23,3,0,0,0,0,0,0
789,0,534,0,146,0,204,0,53,0,0,0,0,0,0,0,0
790,8,5,0,0,0,0,0,0,88,118,0,0,5,165,14,532
791,0,31,8,25,172,11,355,132,0,0,2,62,0,0,21,40
792,6,0,0,0,234,0,0,0,120,0,0,0,395,75,52,0
793,0,0,4,6,318,43,155,196,0,2,2,64,27,0,2,76
794,0,0,145,768,0,0,9,25,0,0,0,0,0,0,0,0
795,41,82,345,11,0,0,15,15,0,0,107,8,0,0,3,272
796,0,3,382,103,1,0,51,72,0,21,183,65,9,12,2,0
797,0,0,13,3,0,0,80,0,33,0,96,18,55,0,570,0
798,0,0,0,0,827,3,1,0,1,0,0,0,149,0,2,0
799,14,16,0,28,0,0,187,0,12,28,259,33,0,0,356,1
800,4,1,22,11,1,0,0,2,112,150,15,68,207,277,3,9
801,12,35,49,57,7,0,1,0,0,127,0,627,0,0,0,0
802,0,0,0,0,1,0,0,0,275,1,0,2,567,111,4,0
803,11,141,1,183,0,7,0,1,0,286,0,196,0,23,0,15
804,297,20,273,54,0,1,153,83,0,0,0,1,2,0,14,2
805,71,0,234,63,0,0,0,0,71,0,327,139,0,0,0,3
806,2,2,66,19,0,4,6,0,202,159,130,108,17,19,106,17
807,35,34,59,255,5,47,4,88,21,48,6,214,0,0,0,0
808,3,0,247,344,1,0,24,20,7,0,22,0,11,0,213,18
809,0,9,0,0,0,179,0,66,0,19,0,2,0,372,0,263
810,38,0,76,270,0,0,23,62,90,1,80,229,0,0,2,1
811,0,0,0,9,0,216,0,16,0,2,0,22,0,46,70,556
812,2,0,1,0,24,0,9,0,365,0,48,0,403,0,30,0
813,1,1,2,2,185,0,481,2,1,1,49,1,34,0,187,0
814,12,0,317,0,0,0,265,0,0,0,193,0,0,0,118,0
815,26,34,0,0,63,67,0,9,81,38,0,0,351,227,7,3
