walk,l1,l2,x0,x1,x2,x3
742,26,15.099669,10,-8,8,0
743,36,19.390719,-8,-4,-10,14
744,24,16.733201,2,2,-16,4
745,30,18.867962,16,6,0,-8
746,24,14.696938,-12,-8,-2,2
747,12,10.198039,2,0,-10,0
748,38,20.297783,-6,-6,14,-12
749,26,13.711309,10,-6,4,6
750,22,11.489125,-4,4,-8,-6
751,28,14.142136,8,-6,8,6
752,34,19.287302,-14,-12,-4,-4
753,40,24.494897,22,4,6,-8
754,20,13.266499,-12,-4,0,4
755,34,19.899749,2,-6,10,-16
756,38,20.099751,-12,-10,-12,-4
757,28,17.204651,-8,-14,-6,0
758,38,21.633308,-18,-8,-8,4
759,22,13.114877,-10,-6,6,0
760,24,18.547237,-4,-18,0,-2
761,36,20.976177,12,16,2,-6
762,56,37.629775,14,0,-8,34
763,28,18.330303,0,8,-4,16
764,34,18.000000,4,-12,10,8
765,22,13.114877,-2,10,2,8
766,20,12.961481,10,8,0,2
767,52,30.854497,0,-12,22,18
768,32,18.110770,-6,-2,12,12
769,58,32.310989,24,-16,4,14
770,30,19.899749,8,-2,-18,2
771,34,22.891046,-18,-14,2,0
772,18,12.806248,0,10,0,-8
773,18,11.489125,-4,4,0,10
774,32,18.547237,-6,-6,16,4
775,34,20.297783,-14,14,4,2
776,18,14.282857,-2,2,0,14
777,44,22.449944,14,8,10,12
778,30,16.124515,-6,8,12,4
779,30,18.439089,-2,8,4,-16
780,14,9.165151,0,-8,-2,4
781,22,15.362291,2,-14,-6,0
782,22,12.165525,-8,-4,-8,-2
783,26,16.370706,-2,2,8,-14
784,24,16.248077,8,14,-2,0
785,20,11.661904,-8,-2,-2,8
786,18,10.000000,-4,8,2,4
787,32,17.663522,-12,-8,10,-2
788,30,22.538855,-2,2,22,4
789,46,25.845696,18,14,-12,-2
790,18,9.591663,-6,-2,4,-6
791,60,37.202150,-10,-32,16,-2
792,54,29.325757,-4,-14,-18,-18
793,46,25.845696,-6,14,6,20
794,32,21.725561,0,-12,-2,18
795,44,26.381812,22,-12,8,-2
796,4,4.000000,0,0,4,0
797,22,12.489996,4,6,-10,2
798,58,32.924155,-10,-28,-10,-10
799,34,20.297783,6,-6,-4,-18
800,38,23.237900,-6,-2,20,10
801,24,15.231546,4,4,2,14
802,28,16.733201,4,2,-8,-14
803,16,10.954451,4,2,10,0
804,32,21.725561,0,-12,-18,2
805,12,6.324555,-4,-2,-4,2
806,22,13.114877,-2,10,-2,8
807,46,29.866369,-2,20,2,22
808,32,18.973666,-14,0,-10,-8
809,24,12.961481,-4,10,-6,4
810,30,15.099669,-6,8,-8,-8
811,20,11.661904,4,2,4,10
812,58,35.042831,-30,-6,16,6
813,26,18.000000,0,-16,2,8
814,32,19.798990,-16,-6,0,-10
815,40,24.819347,18,16,0,6
816,10,10.000000,0,-10,0,0
817,22,12.165525,-8,-8,-4,-2
818,32,20.000000,18,2,-6,-6
819,26,13.711309,-6,10,-4,6
820,28,16.248077,-12,-4,2,-10
821,32,22.978251,-2,-2,22,-6
822,52,33.105891,-4,-26,20,2
823,26,15.099669,-4,2,12,-8
824,44,26.229754,2,18,-6,-18
825,34,20.099751,0,-8,-12,-14
826,40,24.494897,6,22,-4,8
827,26,16.124515,12,-10,-4,0
828,24,12.649111,-4,-8,-8,4
829,44,24.494897,-10,-6,-20,-8
830,62,35.721142,-12,14,30,6
831,22,16.370706,-2,-2,-16,-2
832,48,29.393877,24,-4,-4,16
833,30,16.370706,-2,8,-10,10
834,16,10.198039,0,6,-2,8
835,38,22.538855,12,-2,18,-6
836,20,16.248077,-16,-2,2,0
837,26,16.613248,0,14,4,8
838,28,20.976177,-20,0,2,6
839,22,16.613248,16,4,-2,0
840,36,20.000000,8,16,-8,4
841,20,12.000000,2,10,6,-2
842,24,13.564660,4,-10,2,8
843,40,23.664319,-14,-18,-6,-2
844,18,11.489125,0,-2,8,-8
845,24,14.142136,8,0,10,6
846,30,16.852300,-6,-14,-6,-4
847,34,20.297783,-4,-6,18,-6
848,20,12.328828,4,10,0,-6
849,42,23.916521,-6,10,-6,20
850,18,11.832160,10,0,-6,2
851,50,30.397368,20,22,-6,2
852,22,12.489996,-10,2,-6,-4
853,20,13.564660,-12,2,6,0
854,26,15.099669,2,-12,8,4
855,18,9.591663,-6,6,-2,-4
856,20,13.564660,-2,0,-12,-6
857,42,24.738634,-4,4,16,18
858,38,24.248711,-6,8,2,-22
859,32,21.725561,-20,-8,2,2
860,18,13.416408,0,12,-6,0
861,20,10.954451,-6,8,-4,2
862,46,24.083189,8,-8,16,-14
863,44,25.455844,18,-8,-16,2
864,30,18.439089,2,-4,8,16
865,22,12.806248,-8,8,0,-6
866,38,19.899749,-14,10,-8,6
867,54,30.000000,24,6,-12,-12
868,24,15.748016,-14,-4,0,6
869,24,14.696938,6,0,-6,12
870,4,2.828427,0,0,2,2
871,22,13.416408,4,0,-8,-10
872,36,20.199010,6,4,-16,-10
873,14,7.745967,-2,-6,4,-2
874,26,15.874508,-10,-2,2,-12
875,34,23.237900,-4,2,6,-22
876,20,11.661904,-2,-10,-4,4
877,18,10.000000,4,-8,-2,4
878,22,13.114877,-8,-2,10,-2
879,36,19.798990,-4,-12,-14,-6
880,22,11.135529,4,-6,6,6
881,20,12.961481,8,0,-2,10
882,28,14.422205,8,-8,-4,8
883,34,18.654758,-10,-12,-10,-2
884,44,24.819347,-20,-12,-6,-6
885,32,19.390719,-10,16,-2,4
886,38,19.287302,8,-12,-8,-10
887,26,15.099669,-2,8,-12,-4
888,34,17.549929,-8,-8,-6,12
889,16,9.380832,2,2,8,4
890,12,8.485281,-8,2,0,-2
891,16,9.797959,0,8,-4,4
892,34,19.287302,-8,4,16,-6
893,28,18.973666,0,16,10,-2
894,28,18.547237,0,14,-2,12
895,28,20.591260,4,2,2,20
896,36,24.331050,-22,-2,-2,-10
897,16,8.485281,-4,2,-4,-6
898,26,14.000000,8,10,-4,4
899,22,12.489996,-10,4,6,-2
900,36,22.090722,10,-8,0,-18
901,20,13.564660,-2,-6,12,0
902,24,12.961481,-10,6,-4,-4
903,34,19.078784,-6,-6,16,-6
904,16,8.485281,4,-2,4,-6
905,20,10.954451,4,6,-2,8
906,44,22.803509,-8,-14,8,14
907,36,20.591260,-8,2,-10,-16
908,30,16.852300,12,-6,-2,10
909,40,27.568098,-4,8,-2,-26
910,56,36.331804,2,-32,-6,16
911,26,15.874508,-2,12,10,2
912,34,23.237900,2,22,6,-4
913,28,19.390719,0,-6,4,18
914,52,30.854497,-26,8,-4,14
915,26,13.711309,6,4,6,10
916,12,7.483315,-4,-6,0,-2
917,24,12.328828,-6,-8,-4,-6
918,36,19.798990,-4,12,-6,-14
919,42,21.071308,-10,10,12,10
920,46,27.640550,-18,6,20,2
921,34,19.899749,-16,6,10,2
922,26,15.874508,-6,-4,-2,14
923,54,30.397368,14,20,-18,-2
924,24,15.748016,10,-2,0,-12
925,20,11.661904,2,-10,4,4
926,24,13.856406,-4,12,4,4
927,36,19.390719,-10,-14,8,4
928,58,29.597297,-14,18,10,16
929,30,18.220867,-16,6,2,6
930,20,10.954451,2,-4,-8,6
931,22,11.489125,8,4,6,-4
932,40,22.978251,18,2,10,10
933,34,25.377155,8,2,-24,0
934,28,18.973666,-2,0,10,16
935,48,28.982753,-14,-2,24,8
936,38,20.493902,-4,14,8,-12
937,42,22.715633,-10,12,-4,-16
938,36,20.000000,-10,14,-2,-10
939,20,10.198039,6,6,4,4
940,26,20.297783,-2,2,-20,-2
941,50,30.789609,20,0,-22,8
942,54,33.166248,6,2,-22,-24
943,46,25.059928,-12,-4,18,-12
944,18,11.135529,2,10,-4,2
945,28,16.733201,-4,-14,-8,2
946,42,27.928480,-2,-14,24,-2
947,46,26.907248,20,-16,8,-2
948,36,20.976177,2,16,-6,12
949,12,8.485281,8,-2,2,0
950,30,21.260292,4,0,-20,6
951,28,22.449944,2,22,4,0
952,22,15.362291,0,14,6,2
953,4,2.828427,0,2,0,-2
954,34,19.493589,-2,-6,-14,12
955,38,24.083189,-12,20,-6,0
956,18,11.135529,4,-2,-2,10
957,38,25.690465,-2,-24,-8,4
958,56,38.884444,-22,0,-32,-2
959,14,7.745967,-6,2,-2,-4
960,50,27.928480,2,16,-18,14
961,32,18.330303,6,-2,14,-10
962,38,23.748684,12,-2,4,20
963,52,33.105891,4,-20,-2,-26
964,20,16.248077,2,-2,16,0
965,40,27.568098,-8,-4,-26,-2
966,38,22.360680,18,4,-4,12
967,28,17.663522,10,-14,0,4
968,32,20.000000,-6,-6,-18,-2
969,26,15.874508,2,2,-12,-10
970,10,6.000000,-4,4,-2,0
971,24,15.748016,-6,-14,0,4
972,18,11.135529,2,-4,2,10
973,30,19.078784,-2,16,-2,10
974,30,19.899749,-18,2,-8,-2
975,36,22.803509,-2,-16,2,16
976,36,18.547237,6,-10,12,8
977,26,15.874508,-4,-6,2,14
978,22,14.832397,-4,14,2,-2
979,36,22.271057,8,-20,-4,4
980,16,11.661904,0,-10,0,-6
981,26,16.124515,0,-12,10,-4
982,36,22.978251,18,2,2,14
983,14,8.246211,4,6,4,0
984,28,17.435596,-2,2,10,14
985,40,21.908902,-12,8,16,-4
986,22,12.806248,-8,0,-8,-6
987,46,23.748684,8,10,-16,-12
988,24,12.961481,4,10,-6,4
989,30,18.000000,0,14,8,-8
990,50,26.153394,8,14,10,-18
991,24,13.564660,2,-8,10,4
992,18,12.806248,0,2,-4,12
993,16,10.198039,-2,6,8,0
994,28,15.748016,8,6,-12,-2
995,34,18.220867,-14,-8,6,-6
996,22,13.711309,2,6,2,12
997,28,15.491933,-10,2,10,6
998,44,23.832751,16,10,14,4
999,14,7.745967,4,-6,-2,2
