walk,sec0,sec1,sec2,sec3,sec4,sec5,sec6,sec7,sec8,sec9,sec10,sec11,sec12,sec13,sec14,sec15
343,53574,354,6382,3,561,101,175,3,12340,0,21600,1800,1794,4,355,35
344,0,1108,2,33045,674,4243,1100,3053,0,0,0,55078,14,3,1,668
345,30,10,761,4135,0,0,33,0,22723,40756,10700,19905,1,32,40,4
346,0,643,5,1225,0,7444,0,104,176,1103,0,4780,210,8912,3206,71168
347,1012,58796,0,0,45,23874,0,0,0,8004,0,0,201,6535,0,286
348,447,4266,952,28774,150,0,361,17366,491,19952,1503,12130,829,466,1114,9943
349,7,607,0,0,818,19267,0,0,12608,4059,23,0,13295,48804,0,0
350,0,1251,0,52501,0,0,18,1228,3,9804,0,10554,40,0,572,23554
351,0,12,202,46,43115,272,42265,7039,0,0,0,0,0,23,6085,88
352,27,4,26,72,0,0,10,6,376,73705,436,24767,0,4,0,1
353,88,20225,0,571,1136,88,55,11,688,57972,1676,5984,751,4217,988,4328
354,964,69,179,0,433,1,6927,0,4583,0,415,8184,325,0,10234,67099
355,5195,1,5203,27,2583,0,7888,2,11771,748,6086,770,20927,106,21304,16136
356,276,3754,2357,10271,93,1,1,1,15681,27942,1156,2899,7531,26705,0,0
357,62686,3897,17546,12451,0,0,0,548,0,65,121,1008,0,0,0,647
358,0,0,0,9405,0,0,936,19203,0,0,0,34220,49,64,50,35198
359,3,13317,0,18937,1,28508,0,38069,11,188,0,19,2,9,3,10
360,34664,3,61958,658,0,40,204,159,1173,0,336,0,0,0,34,1
361,750,3,0,16,471,183,11,48,28390,7515,59971,435,1042,432,0,4
362,520,222,1,0,586,421,53622,0,177,240,0,0,458,209,42552,0
363,1,40,28,1,58,577,114,1084,3554,30607,7304,49764,418,2717,2550,290
364,7024,6356,1350,949,22,54,2132,201,41910,15505,20444,1888,0,0,905,225
365,3073,2018,2,0,11432,19785,0,36008,1930,19096,0,3,1647,4292,0,0
366,10220,0,7650,2,51238,0,27546,1,31,0,132,2,1643,0,617,0
367,16410,0,762,86,33148,10,850,38,4631,41,141,37,32287,43,10777,1
368,1071,0,17041,0,1100,0,3384,0,394,0,65158,0,745,86,10494,43
369,4012,42,91,4,6,0,39,0,31739,2,31951,1,12563,0,18951,0
370,3260,28369,3655,37924,0,0,0,0,1633,8321,29,15441,0,106,0,6
371,33796,6112,15557,29450,9772,574,1475,2085,0,0,0,0,3,11,0,0
372,1,7,0,0,0,140,0,0,1518,12171,1149,4132,0,80312,0,0
373,2387,367,1224,406,19,999,0,153,82547,10179,434,44,21,135,17,59
374,788,6,235,9,76,0,211,0,374,61,4607,27,356,0,92731,0
375,12878,2552,6688,324,16346,6980,28907,136,7854,10930,4124,311,52,10,614,7
376,0,2431,0,15741,34591,22540,61,23754,0,1,0,2,0,0,1,4
377,92,28,1839,65,1178,2207,89907,4204,0,0,0,0,0,0,0,0
378,0,0,27891,0,0,0,5,0,5230,0,65760,489,265,8,32,95
379,5149,17525,1,25813,1164,1593,8,26548,93,96,0,14135,170,19,1,6135
380,0,1,0,0,0,1,26381,123,0,2,0,162,0,412,71013,1343
381,369,177,2180,5860,150,2375,5414,23875,9960,0,4537,46,4130,203,20988,18095
382,13977,11546,12913,15890,1,1,0,0,42906,1878,87,2,0,0,0,0
383,33354,2,28061,10263,14153,50,135,4,0,0,2418,8210,2456,0,0,1
384,18666,2076,41381,2998,1,1,12974,45,8710,1313,4443,38,4164,0,1964,61
385,0,0,29,2,14,4,214,12,2016,6852,11112,25648,93,1893,632,49990
386,329,1717,4961,25155,81,2,0,0,655,6613,11284,45515,1329,481,43,4
387,1204,29,30043,12660,1334,4,3799,0,266,8,35925,1360,0,0,12119,1
388,55083,21000,1035,16068,3,1085,474,3963,0,0,0,0,5,33,23,299
389,32886,0,2890,6051,17721,2461,14286,6773,256,1,1,3,9542,0,5636,21
390,4282,48826,12614,23403,701,6,79,0,0,8677,506,0,0,0,0,0
391,40843,43268,334,0,767,35,20,0,4181,9184,189,1,2,0,5,0
392,44,8,12,0,7,48529,1528,5047,53,4768,671,1145,2868,30639,1103,2702
393,2958,1,553,1,8073,27,71,1,41269,3996,10496,2016,23418,59,5290,1
394,1360,4917,5777,3699,3638,17639,8343,10199,0,9203,0,8181,93,3779,1719,19792
395,40110,21546,22758,1094,46,3756,3,791,1680,207,6644,115,0,5,0,36
396,59,18446,0,1517,2470,7072,0,0,962,37394,40,25045,843,4500,33,0
397,1,30657,22541,40418,1,2,0,0,116,97,4888,529,2,2,0,0
398,1424,0,144,0,21123,811,5005,0,291,13513,60,4,28469,27740,580,0
399,1,6,1,0,0,2,1,0,7801,5307,25351,2575,13927,34471,7561,1849
400,0,0,0,46287,79,10,0,33465,544,880,1715,11035,554,3814,473,369
401,8706,497,972,32,42564,1376,27248,14,2982,2491,733,137,5004,4122,1292,27
402,556,21,55306,1,273,27,43401,0,0,1,0,1,14,0,46,0
403,0,3,3241,11119,3,0,2316,3900,8,294,14162,44498,101,14,1719,17727
404,75,0,325,5,70,0,170,52,33376,19629,4681,6,14447,10529,8018,7529
405,1,12,57,202,0,0,14,0,225,57380,25825,9564,111,0,2669,3298
406,9933,395,517,12,1896,150,0,0,1881,31,22,63,83599,1108,0,0
407,1113,7024,15,56476,3709,2605,5649,775,74,2803,26,52,6394,9629,45,2336
408,1,46278,941,15113,0,0,1556,875,175,26898,9,3,45,2211,96,5053
409,3082,40212,0,0,135,2236,0,0,24,53589,0,0,47,95,0,0
410,151,16,584,630,0,4,436,232,5140,1961,14264,6398,2143,44738,1102,21131
411,3875,12,33309,3,831,0,7944,0,10224,91,32362,2,5333,100,3965,148
412,29462,13411,17983,10004,315,1830,935,19819,1,13,2207,2308,7,0,4,307
413,32601,5336,20512,1191,9969,2498,20325,7,5194,4,1297,6,14,4,5,14
414,2556,157,10846,2351,347,299,163,32,1401,5658,40435,34109,81,327,51,203
415,5958,9964,0,0,1334,61944,0,0,11211,327,0,1,8572,19,0,0
416,159,260,0,4,4558,571,1613,12,1062,99,12551,0,13967,7451,56463,0
417,50,347,81,309,78,10,9,30,10321,10933,7507,53329,75,12378,154,3325
418,46878,12023,0,0,14042,1280,76,62,2590,13685,0,1,8228,293,31,5
419,118,21061,22,23,201,4657,18,840,3,27136,0,41511,1,3397,0,194
420,127,0,13482,198,1,0,70114,694,0,0,2587,0,2,2,11847,6
421,17103,27060,21856,22471,221,2807,819,5238,0,690,0,68,5,256,1,6
422,3,4,347,771,138,877,11,4654,5,81,281,43306,90,6120,263,42361
423,7624,73071,1398,239,12212,1416,1438,994,0,140,0,13,0,321,0,349
424,0,4,34426,17426,9,232,2182,2246,0,5671,8648,16514,9,1166,3469,6388
425,28,3538,1432,3563,0,3978,0,5431,9464,18672,25,5254,4329,33266,16,8972
426,77,1,0,48006,371,48,0,972,74,2656,5,44988,567,377,134,1147
427,58,59325,0,145,0,26916,0,2587,0,8701,0,23,0,1427,0,152
428,21514,14859,0,7607,61,1498,5,2102,1119,46647,0,2433,6,671,3,346
429,33526,3972,1175,1742,0,0,1,0,33756,19999,2549,1392,4,12,559,196
430,17,758,49,1029,12,19612,50,190,0,6864,594,14045,0,48894,138,6480
431,10776,5824,12290,7346,528,3,384,2,43943,1779,6764,2709,1939,6,2784,1730
432,14879,3874,3761,266,0,284,0,2,33420,42636,8,10,0,89,0,6
433,5862,13438,90,923,27089,45630,2511,3218,0,0,0,55,5,8,50,0
434,153,11268,1092,14123,1,0,105,20854,31728,17388,281,53,1,5,1753,382
435,2829,119,2417,58395,6145,28,1968,46,171,1719,0,24714,63,82,107,3
436,0,0,3,73,0,20,17,8542,0,132,23227,13159,0,1208,733,51920
437,15,8253,0,62412,0,16196,0,5585,59,3996,359,1707,13,484,255,48
438,726,0,5,23,3478,526,22,157,4095,186,1681,24041,1096,305,46426,16310
439,240,61113,0,11930,749,11882,0,527,3,7921,2,2,383,3977,17,8
440,31,21,98,50,52603,16984,19770,4494,85,166,1542,1219,4,890,535,575
441,15,894,0,0,34414,10235,1891,0,480,5848,0,0,20556,415,24501,8
442,58,0,0,0,2,0,0,0,868,16803,0,33312,10,160,39,47637
443,1166,3937,19968,25274,2421,5679,22660,14116,0,0,3465,0,1,0,0,0
444,84,63101,6,519,14,15275,1,301,517,17096,4,1409,0,310,0,397
445,151,28537,151,149,4021,50671,1,0,19,4479,1,1872,1,8729,16,0
446,16597,45395,1,0,9581,3970,165,1,0,10299,2,1,3165,10210,4,9
447,387,219,9772,14358,137,371,11567,13913,41,6523,18,13571,700,1165,7050,18895
448,9055,112,12800,1690,15098,7012,28401,2675,3118,2178,6875,9004,0,0,0,22
449,655,12,2888,0,222,74,0,7,6206,47440,13817,8375,216,18962,0,27
450,14,0,148,0,0,0,20,0,29349,0,6688,0,19277,0,43706,0
451,69,16904,2,0,77,211,0,14,4924,41148,1065,7785,8896,17898,0,0
452,0,30743,537,40460,0,138,35,22011,0,878,912,2955,0,7,107,442
453,31051,0,9680,0,12,0,2,0,35031,76,16703,5101,190,29,932,348
454,117,113,69510,16178,0,0,1538,136,1141,1,5195,5249,63,0,80,9
455,11,16,3,12,0,0,0,64799,1,2,1,64,0,113,0,34425
456,323,24539,148,5369,19,67510,5,1017,3,8,142,373,0,0,0,0
457,2,2857,0,5198,0,10678,0,10845,55,17827,1,56,0,46983,0,4554
458,5478,13,41708,30,0,10,1079,145,2143,36,31145,12331,2,1,1349,3252
459,12076,673,7548,1403,54990,9945,9734,1001,663,482,240,2,0,61,0,0
460,0,127,0,229,3398,4258,13556,695,0,0,13092,115,11005,14225,35968,2343
461,2512,7585,197,3779,14963,50385,18773,438,0,0,0,0,0,221,0,0
462,6,137,1,21305,0,0,22322,1487,4,388,2,127,0,0,7737,46055
463,18,107,10822,433,0,0,2545,1,36,112,14145,4506,1051,1,65708,123
464,773,37,36827,380,55,0,4612,39,6,155,30182,7,0,85,25145,898
465,111,15,623,196,5,20,1004,312,42595,12014,19602,7402,4088,107,10734,19
466,749,52187,0,686,674,7008,1,374,0,36876,0,142,0,407,0,5
467,3213,2944,33511,49557,0,0,5170,39,0,0,3515,0,0,0,699,2
468,9,15042,569,30,0,3591,2195,2616,2,66879,41,1,1,8032,8,101
469,58,28,197,19,8657,3,14893,327,0,0,337,1,143,5,74433,355
470,0,0,0,2180,3,1,17795,23951,16,3286,2,7380,67,12012,51,31641
471,93,1049,5792,6305,0,227,9248,10093,1,0,3825,18098,0,206,43027,816
472,2704,12485,0,2265,26663,24925,0,28505,1594,386,0,0,0,1,0,1
473,2000,1235,27,14,4931,2434,839,3841,702,746,2,3,8007,72756,396,1080
474,94,27,27034,85,0,13,54778,277,443,260,5173,341,0,2,10409,89
475,18496,2869,1980,548,9763,88,52641,0,3458,1432,18,3743,2594,1095,54,107
476,3764,2,19529,0,19119,4,54351,13,592,27,149,0,1360,12,47,1
477,58951,0,1166,12,829,0,128,19,14042,0,0,0,24265,0,0,0
478,0,0,0,0,0,0,3,0,0,0,83135,67,0,1,16278,226
479,38,5981,4004,26331,211,15419,2,2583,135,3231,359,38960,807,1150,3,25
480,0,42065,0,44,67,11821,249,67,0,27676,0,1165,0,15167,73,230
481,4490,0,167,85,0,0,0,0,72991,4062,408,110,16550,412,0,0
482,24458,1023,59227,13744,2,17,0,904,0,0,0,30,0,4,0,66
483,8993,22389,1478,56,6439,42578,2811,10273,9,349,0,0,32,3158,81,0
484,0,1361,1,28,0,1332,0,15398,2156,8815,337,4541,3537,5746,40111,15406
485,5070,3907,8275,289,30396,12816,8829,126,119,0,5242,1,12625,87,9374,1411
486,11426,28250,711,78,5441,20929,5057,6411,1106,1588,1656,189,416,2776,12662,159
487,34109,8228,14215,4963,18742,234,15830,418,122,0,1468,0,324,0,118,0
488,3834,1,73893,0,3624,0,6247,781,5991,0,3453,64,1051,0,0,0
489,725,2843,498,17039,0,30870,343,33513,0,119,61,4250,0,5875,0,2308
490,53390,10243,406,22,18029,6121,8760,1998,0,0,5,13,1,1,0,0
491,29785,29662,371,9892,1226,13877,3,3798,0,2685,241,5844,0,306,0,779
492,21529,0,19633,1719,4474,0,1417,0,16116,0,33309,670,9,0,36,0
493,8924,2006,1243,556,4692,6954,247,406,2077,994,2003,365,1851,51356,1790,13420
494,5513,27468,8101,381,95,30875,900,3491,74,12610,5,21,0,9461,1,2
495,4223,7253,13956,16739,1240,15877,12064,22791,0,1022,2,3090,0,0,147,3
496,667,3205,1856,26461,260,1608,1417,9816,146,28555,60,10821,31,39,84,13947
497,129,73258,953,6430,0,9336,0,4,156,2356,1845,4384,2,177,23,96
498,14035,8947,55557,3096,1163,0,1046,69,2059,569,420,2394,1313,1,7217,413
499,15,0,27714,11,1503,1,63857,783,26,0,479,0,86,0,4657,56
500,4310,488,7777,551,718,351,3101,4251,1,0,360,2059,0,31519,1986,41003
501,338,1,172,1,24,6,70,12,3131,3967,67667,8071,117,828,13004,1563
502,6924,3129,1938,0,5487,5575,0,0,15725,89,20508,80,8639,0,30144,0
503,2,0,5,1,2908,0,1525,8,1,19,25,94,28643,10311,51182,3692
504,47224,2361,9400,0,4,0,0,0,35981,2428,1554,85,41,26,66,38
505,177,1,694,22,1071,0,3725,0,918,0,594,0,12650,0,79451,0
506,12527,13604,1150,0,34648,11391,14335,0,397,4469,42,157,3632,1276,788,552
507,1111,0,663,0,554,113,586,122,2067,269,71063,12,970,80,21619,4
508,20768,2896,14147,4718,351,14,1724,22,42598,1579,9734,660,0,0,0,0
509,126,0,35668,3474,839,0,15536,229,85,1,35993,0,2166,0,4688,0
510,0,0,642,54,0,0,0,0,44951,9,18580,183,34898,1,269,6
511,5455,258,4140,1,10,0,4832,0,11494,239,44930,0,12754,526,13762,0
512,11318,2717,9303,15491,0,0,0,0,14620,1390,41974,1602,3,0,148,0
513,0,24756,0,1532,0,48963,0,796,423,1141,300,1383,2820,8311,2069,6424
514,545,180,498,984,10858,8547,1390,5031,0,18,426,360,9357,12532,5706,41832
515,4021,10447,1079,112,13587,27927,952,100,135,3371,601,143,14699,19655,820,764
516,7481,41373,8151,14217,535,2,1336,18,2279,1100,8795,8478,3904,56,1429,28
517,97,22,338,36,1,4182,0,53,13803,45335,2312,1431,11,30418,685,561
518,0,249,64,728,2767,27035,3510,795,35,54,236,260,32426,27675,132,3438
519,0,4417,0,593,0,1910,0,660,0,19251,4682,61996,0,3520,0,2480
520,593,0,1433,1,536,0,30802,7990,989,28,9667,405,1217,0,35275,9782
521,0,0,0,0,0,1382,2,2,624,0,2,0,22667,74100,670,35
522,23,1,2301,745,1032,10,41831,910,0,0,301,2,1208,0,49851,854
523,2,128,25,2999,170,28013,520,57512,537,320,118,1174,178,5108,374,1096
524,2,0,7507,52024,166,46,1,0,1746,671,7252,16141,2550,714,8989,1012
525,0,6888,1,5449,0,0,0,0,2,48777,8,32960,1,0,0,4855
526,0,0,1699,0,0,0,65673,0,3007,113,6885,0,619,454,20579,1
527,0,27,6,1,7246,1157,42,84,7405,408,11,14,77026,5124,371,22
528,0,0,29,4,0,0,0,0,0,0,407,44342,595,2685,7704,43537
529,7,17,15,148,221,59884,14,3082,0,1,0,2,152,28497,5255,1843
530,48,0,10,105,58,10841,191,5104,1,373,0,0,31806,50251,102,170
531,1832,408,893,2,0,0,1,0,3625,59601,313,28565,0,2189,1,1931
532,261,3,3206,14767,0,4,134,1,492,0,27755,36076,80,0,12332,3439
533,6,63213,212,10496,718,21726,6,1147,0,1,0,0,0,1821,0,0
534,917,85,0,0,35274,56977,0,259,1782,243,7,5,3302,235,166,1
535,0,1671,1,0,1,0,3,0,0,93007,43,126,0,4723,9,17
536,0,22691,0,1624,0,41526,0,7710,289,4080,6974,11730,0,2421,26,105
537,432,15654,48,16895,783,14308,11,5315,13,9803,1,19002,1526,13723,0,1128
538,1,8462,1549,65040,174,6010,2247,5991,189,993,663,180,42,3422,2046,1497
539,2,2073,0,49082,485,0,57,137,264,1197,0,43966,2148,4,0,0
540,206,4,13451,1045,0,0,20873,0,4117,13,42412,228,3,0,16630,0
541,1026,3131,3924,7741,48963,5,333,115,20,0,2517,13,31398,0,197,81
542,22733,2796,29735,671,10611,266,29257,764,56,269,3,0,1150,1,174,0
543,886,14522,98,5231,7,0,5,0,62965,14754,46,640,136,28,4,6
544,1647,5043,0,46,3,2164,0,13,7126,8389,1551,487,20561,41800,4441,5435
545,0,179,105,55423,48,8863,18,24874,529,258,94,356,3350,3461,232,1023
546,243,0,0,0,3421,393,0,0,7583,0,1,0,84641,462,2677,0
547,2845,2535,17809,49695,10,0,17,0,4521,620,7534,7612,2204,0,2772,464
548,27672,537,1632,40,8253,1605,4390,654,17295,664,520,304,33678,748,261,172
549,24587,58805,7519,726,3520,895,53,0,3155,13,2,25,1,0,0,0
550,1,0,1521,970,1,0,385,478,540,1804,3173,12410,8166,34422,14781,19656
551,3119,1567,4650,4858,7636,1820,46292,28881,0,0,3,2,29,4,61,48
552,3527,2822,2892,5,34820,11249,1054,113,2,11,1,0,38530,3944,1,13
553,27774,0,1071,0,20,0,3,0,51958,0,7377,0,4512,0,6309,0
554,0,0,2,0,0,0,20,8,15524,27664,25,0,10214,41583,1823,2207
555,433,185,5765,0,1520,222,77386,2446,31,0,6,0,57,0,11457,0
556,288,182,0,444,44625,21538,0,25348,207,82,0,508,0,0,1,6193
557,68030,11990,235,725,7512,1216,2434,980,3610,74,522,8,1074,514,163,34
558,5,543,3673,73616,0,0,262,5835,1,38,88,14870,0,0,297,68
559,60,17620,1,12166,0,18569,0,50248,46,22,1,0,27,377,0,0
560,10073,10734,0,0,19,14648,5,6466,18216,24765,71,1,8582,1323,3841,39
561,1909,23208,4669,2,2403,60326,1016,6051,0,1,0,0,18,3,0,1
562,54006,76,3722,353,17089,0,18462,2344,65,0,524,31,570,0,1036,737
563,0,0,0,0,42478,52788,0,40,1,34,0,0,0,3736,0,191
564,636,4230,1289,1607,0,354,27,784,1953,2272,30279,108,15529,16840,15397,7092
565,0,1,2245,122,0,0,35,19,0,0,7662,95,25699,0,63808,0
566,106,24,412,146,321,16378,4251,14,34,2482,1,9,3762,69373,1945,9
567,10904,11240,0,576,18416,11741,0,221,0,14833,0,2651,1809,19644,5,7213
568,40,7983,641,67915,0,0,0,0,1,6925,0,15921,0,0,0,0
569,0,0,0,0,5321,0,70326,1472,0,0,0,0,74,0,21675,747
570,68,9,13211,3,242,14,50264,22729,0,0,1428,722,6,16,7094,2977
571,21168,0,46138,16,10278,2,15560,0,10,1009,2023,3059,0,7,0,8
572,0,0,0,0,0,0,9,1,11354,210,2536,0,2844,517,81813,398
573,16323,81,0,0,3939,1,6,5,42417,12256,2285,9,19679,1258,19,0
574,50193,1,15079,0,13893,0,779,0,10712,0,861,0,7309,0,272,0
575,30602,28843,5,0,211,219,0,0,31906,7193,2,0,481,55,0,0
576,9583,2938,73,766,5684,2024,1,174,29179,253,24,1254,45802,365,0,556
577,14,0,20,0,44,5,0,1,4125,0,114,0,74888,3103,17137,42
578,3,184,0,1158,129,408,261,4451,21,50,256,653,0,1,22335,69567
579,242,1641,58,0,35827,28141,26981,27,0,0,0,0,0,6603,0,0
580,123,1053,1,0,116,1522,7,1,620,17166,160,31381,216,28574,58,16438
581,48,479,40,963,431,989,4298,3952,150,2,150,86,66,0,8847,78885
582,45,2887,0,18389,1988,9430,1433,28916,0,15,0,5,0,2,2144,33829
583,0,0,0,0,19946,292,8840,0,1844,946,4069,0,13868,4,49265,0
584,8216,3956,10161,16941,976,1,706,0,27722,21291,1930,4288,1942,0,115,0
585,2864,294,25763,0,665,12,57917,6556,1808,19,3261,0,2,1,0,0
586,2533,5141,22573,20529,20335,1427,9452,14322,1470,542,100,248,1,59,0,80
587,5,6,142,11,0,0,1,0,409,178,2266,0,45735,37501,12924,0
588,5182,0,1001,0,6052,0,0,0,12579,23907,15200,31862,2348,1,64,990
589,2,714,1,28,27,31,31,5,3720,15659,16468,41796,11600,7624,162,1293
590,0,8964,395,74188,0,1913,20,13161,1,0,43,0,0,1,32,851
591,988,0,9751,23930,13207,4183,17393,1543,1045,3,24,3598,15759,1130,4648,1470
592,1309,82827,4,14,85,0,0,0,1081,14175,0,0,53,0,0,0
593,1874,8,140,8,0,2,58,0,86526,80,5374,315,542,872,3537,65
594,0,7957,0,51409,0,10272,0,22802,435,166,508,4497,67,170,246,964
595,93,10253,1,58844,137,246,8,0,21,9314,10,15621,30,3316,0,1150
596,0,34,632,375,43,41567,911,54515,0,0,0,2,0,1092,2,180
597,0,1055,651,65454,2,113,280,2562,0,8880,644,19187,6,0,49,464
598,9,18887,17,2,14229,18217,1,0,9688,32885,7,4,1,5034,4,77
599,320,0,1,38,490,403,206,1880,2745,79,52510,22340,1,324,15006,2800
600,1742,6442,286,23,9212,16652,0,20940,314,10368,340,438,4382,22746,61,4682
601,45530,0,33147,12,2998,0,11251,0,931,24,2594,13,839,508,450,9
602,0,1293,10718,175,0,121,53027,5140,111,140,5276,4050,1,2500,9799,6667
603,10020,0,13790,0,11681,3354,39875,15784,121,95,0,0,2960,77,1417,0
604,0,8407,9,7734,1,43,431,110,0,48699,2644,19543,0,248,11052,165
605,44710,66,27785,0,1161,548,219,0,13748,34,4775,0,5606,38,84,0
606,10,47,2,37,946,562,1345,17073,21,42,0,4,147,383,917,77941
607,0,0,352,25,32518,8389,25704,29198,1,0,593,154,263,0,1422,49
608,0,4109,0,1296,0,85,0,7,822,12769,162,14196,0,3350,0,62138
609,46578,11815,381,1583,162,120,405,332,30534,7211,0,0,1,1,0,0
610,37,0,1007,0,0,0,0,0,6071,1417,21955,54072,189,10309,1683,2869
611,3891,8858,17353,33830,0,11538,0,12239,22,3564,217,6342,13,485,0,680
612,84,90635,4,7609,0,554,6,160,3,185,3,37,30,9,56,174
613,16714,716,45886,961,2568,725,13559,10236,0,0,9,0,44,240,5567,1654
614,2063,5538,5413,7274,692,17,574,83,40611,12257,13746,1599,4117,1423,1324,1713
615,21593,22,5457,0,9673,21,245,0,30722,9,6424,0,17531,230,6424,24
616,6,56,0,70,0,0,1032,0,185,246,107,7122,10850,10,26047,53435
617,71559,10469,13887,1030,101,818,0,257,205,82,55,835,0,0,0,35
618,392,65,4409,67,754,204,89811,10,65,1,62,46,780,247,2399,16
619,0,41733,3395,2161,4887,5564,19239,803,13,2932,619,198,3126,3937,6042,3629
620,1,11292,1,11124,0,3137,0,13804,0,54747,0,4226,0,541,0,137
621,15340,35680,0,457,1,16120,0,160,9478,20523,0,465,0,363,2,129
622,0,0,0,0,0,190,125,40355,2,0,33,0,662,3507,21930,32110
623,259,29269,427,4452,0,61298,785,2915,25,69,3,19,0,0,0,0
624,8569,4327,75807,2590,0,482,0,0,250,549,201,11,1017,5521,73,3
625,0,0,0,17937,0,0,0,59907,0,38,148,4896,14,137,280,16077
626,3,43,0,0,248,56,3,27,1195,48,19925,0,6513,52,66935,4462
627,14397,1153,766,0,483,115,455,0,18050,590,31633,1,11112,2469,17284,0
628,35410,22826,13579,11408,2,6,0,0,11559,4010,1,17,0,13,0,7
629,0,0,0,43761,0,0,0,53987,0,65,0,802,0,23,0,782
630,301,4,0,0,6549,10,34997,741,221,0,0,0,10355,79,45377,303
631,96,40700,3,13,12,114,121,194,66,17373,107,25121,696,0,1987,12629
632,40802,28,9795,11,33667,2,9121,2,0,0,149,246,0,2,3948,1386
633,19443,958,8310,675,12776,67,0,60,17273,36,39550,59,0,0,0,1
634,0,23428,3152,8787,1,747,4587,41302,0,0,95,0,5424,7924,821,3089
635,30602,0,70,9,37323,301,1587,7,18637,3454,24,8,6662,522,6,1
636,1780,13,395,0,3472,57,3467,212,54775,21716,2887,2,3278,0,6949,41
637,5587,18800,68,2666,7947,8554,1795,2290,14324,17438,631,1,2028,16536,2,0
638,5,33,2,1261,6,15,0,501,0,202,60803,3881,0,438,19662,12531
639,0,9,45,99,14818,1,10261,11506,0,2,0,1,58105,2,81,4183
640,43,5132,1086,2475,0,69815,75,3188,2,0,78,23,0,6266,60,11153
641,1,1,55,0,2,0,1,0,20071,30735,2329,24602,1078,11205,0,8945
642,1619,55,4933,6605,13186,413,16038,6844,3591,0,21694,10,7054,0,14748,1449
643,0,0,1,4,17946,1252,549,26,17994,2,0,12,61479,90,7,33
644,0,43,0,0,1278,2894,0,0,5,57708,1,7843,784,23067,1,5653
645,999,34,475,30,28,11661,629,278,1279,1921,5,0,4904,76742,1,495
646,2409,795,184,420,544,249,37,0,8355,1248,33823,17469,18,0,6986,26627
647,283,0,0,0,2335,0,94472,2574,154,0,2,0,40,0,1,0
648,33,43,2494,624,556,6,79432,6,0,0,6,1,0,3,16004,6
649,0,1,0,0,0,0,0,0,307,4383,0,775,10863,14284,23978,44580
650,0,3,0,0,571,1729,37127,13968,0,0,0,0,341,6,45335,0
651,69,0,2785,5132,3947,2,53883,138,0,43,17389,9015,0,0,5957,482
652,1,5,12504,7343,0,0,29695,2268,148,83,12357,1378,0,0,29914,3160
653,5804,1,29084,0,18176,25,45851,243,0,0,0,0,5,37,46,86
654,10712,2263,13825,57183,3946,2442,17,5694,1,0,2,0,1254,0,770,839
655,0,0,368,210,45059,22370,25,15615,232,66,118,4968,143,7320,8,2914
656,4930,3,35155,0,275,20,674,4,29103,3226,19181,6007,1,7,23,4
657,8619,1218,4988,2069,7,21,0,0,61699,381,9616,10837,11,16,0,0
658,44709,0,1597,0,2800,1,27,11,15033,0,72,0,34903,0,65,1
659,3434,17958,480,916,28339,9600,23310,10497,0,1718,0,0,78,2503,0,0
660,3,9308,11,8343,0,0,1755,0,4,18746,6953,7876,0,0,44584,1558
661,0,86971,1159,1766,0,161,202,155,23,7314,88,1690,0,10,0,48
662,229,529,7501,11,50089,445,4689,97,954,2537,16639,1019,13591,650,0,0
663,1412,3333,827,1279,239,1298,528,1495,5784,374,1120,5,62993,40,18103,6
664,16490,60707,3128,1680,5363,227,3580,193,789,304,0,0,3657,2049,210,393
665,27,492,98,2079,12,6,15,396,1,54,5870,67037,0,23,4418,19020
666,0,0,40,3003,0,0,9555,19442,1,0,17,37,2,0,66127,1306
667,41,0,56,8,10,0,1399,0,768,0,123,11,10350,0,86762,0
668,125,4,20538,8360,1668,284,5877,402,1,0,13263,48167,0,0,80,19
669,1317,5290,6821,817,47874,1462,29395,1624,10,270,0,0,1772,1003,127,1053
670,3,152,1,3935,0,0,0,0,2,59989,459,31840,0,2014,0,902
671,245,33,0,2,306,1477,0,0,60423,5821,1732,281,17311,10757,506,0
672,0,0,456,48331,0,0,6,42425,0,36,330,223,1,54,6,7616
673,2624,283,3576,3560,441,0,835,871,369,168,38077,36970,156,2,9136,1347
674,56194,0,7201,0,4923,31,271,0,11036,1097,1950,377,3638,7107,2236,2781
675,15140,44415,0,0,4069,30849,893,2,0,268,0,0,2457,1155,132,2
676,58259,3584,2262,558,9,0,661,52,30416,2393,291,129,0,9,562,97
677,0,0,0,1,0,0,3,15540,0,0,240,120,7344,21287,3211,51519
678,120,12981,278,27097,21,3796,75,25070,6,282,1,12585,1,199,0,16191
679,8552,321,26509,17000,837,523,7715,37552,7,0,9,0,10,0,3,0
680,4832,0,4937,4121,3,0,0,8,11908,33705,2397,11298,9891,12802,1343,1356
681,532,46,18650,12183,2066,0,89,0,601,187,1858,45986,1814,0,501,14470
682,2974,19359,2864,4,25015,37730,1296,23,3380,1,5463,6,57,284,639,14
683,4190,13104,1,0,2196,0,27,0,15436,6622,1655,1329,3823,13631,2709,33889
684,2162,128,78733,3347,24,1,3172,848,13,0,1008,420,27,2837,2611,4005
685,0,3,96,1541,0,365,36,1554,1,32536,38096,12856,0,3665,2660,5693
686,0,0,6,10060,0,0,124,23364,0,103,1893,17647,0,45,174,45648
687,2570,0,2967,0,356,0,516,12111,11662,8351,15039,28130,2224,364,1342,13069
