walk,sec0,sec1,sec2,sec3,sec4,sec5,sec6,sec7,sec8,sec9,sec10,sec11,sec12,sec13,sec14,sec15
321,2106,135,1,98,222566,0,100608,192644,1473,3015,294,324,105575,0,128691,240767
322,3,0,0,0,0,1,0,1,488967,444487,25713,589,8654,2222,26583,1254
323,152740,6154,18342,258,399095,5224,266970,6,0,1,0,32,146320,0,1127,0
324,197,955,0,0,0,1179,0,0,479621,416495,3297,0,21246,74789,0,0
325,581,128,441011,15141,1805,79518,373406,61177,39,47,43,2901,17,9016,9450,4387
326,964,56743,5109,36657,906,5060,1315,7213,241302,116401,59713,194969,24427,7248,15386,221837
327,411538,188159,23475,6039,41378,6045,6819,297,258480,839,46638,0,4641,769,19,159
328,313457,0,178,32,28878,0,7,0,130440,11555,170324,21875,279419,19184,17949,3206
329,236312,68138,27525,106261,193241,112932,14003,31097,61573,16678,181,298,40732,48284,5146,31873
330,167,14769,1,603,5,241873,0,713859,584,13169,165,9117,588,3470,141,33
331,4947,1592,0,0,1,0,3,0,16020,765473,504,57465,10986,135714,18,5450
332,0,377,20778,30696,2,45275,153,476221,0,314,5818,258935,22,2663,182,155164
333,10664,1219,31108,38,6557,120,1731,0,50834,225634,551245,116336,106,0,133,0
334,22942,34779,20767,18529,148732,713583,5399,4820,7038,8973,201,10098,234,0,181,1047
335,40412,147734,245,176062,29241,112731,10240,260161,26802,82078,0,43930,6051,59398,0,28
336,40527,9252,79682,130019,115245,17195,542317,9379,481,79,3,87,40295,4413,7145,121
337,68974,0,184928,371,2048,0,444832,1,217186,497,76082,1978,0,0,31,52
338,1,56,3,73,13099,747895,703,57139,3164,1855,412,3348,33241,101986,7642,26201
339,0,2,310008,31725,3128,40030,31441,64871,548,1073,87086,19010,17491,43686,70167,273951
340,0,0,104163,109070,1683,3,215491,26154,948,27,6095,134,14493,10366,494794,13876
341,561893,578,2590,0,122219,7237,0,0,181247,12,85915,4,33924,13,1239,8
342,0,13,507519,422826,260,456,402,32686,0,30,191,32733,0,261,0,188
343,23708,0,2,1,64276,910616,364,130,138,0,0,0,77,0,13,0
344,16385,599,959480,13495,5206,200,3442,0,67,0,0,0,75,0,0,0
345,0,0,119570,32354,203848,3024,541907,89907,1,0,170,625,78,0,2661,2883
346,1,13,0,1,1513,46052,37,63742,3471,614773,1,32,2321,224825,0,40565
347,150120,3095,53,370,61528,8,2,26,222987,31869,193,440,526060,1,2,5
348,0,0,25403,4598,95365,25,494373,99815,29483,36560,33186,41,3756,127109,22788,23585
349,49,8,277251,46704,1,6,133614,13131,89,15188,310966,18329,2,10723,128280,40284
350,601,852453,1,0,0,0,2,0,23094,121405,712,38,0,0,7,62
351,921714,24,16431,0,1203,63,0,0,56390,4,117,3,2826,0,0,0
352,17578,2,2145,0,52694,9424,422082,460251,441,12,61,0,3322,825,28805,54
353,2,449,2681,1504,124827,296,500809,694,0,131,3789,1,205424,8,156465,8
354,152,4921,88,5141,128969,29655,378448,25186,146483,112208,7050,18057,64114,12,76150,41
355,58,6138,65,34564,0,0,0,0,927,11205,1675,491807,1062,36126,1550,413049
356,12968,464021,88160,418375,2588,1975,8038,2099,0,0,0,2,0,41,1,189
357,0,0,0,0,0,1,1,2,4761,6142,8644,449272,23683,51951,92444,361115
358,1,1389,12011,176628,0,416,145,54372,0,1161,10104,252775,0,10986,163,475894
359,0,106865,1,131237,20149,317893,7509,292947,0,1,1417,28774,0,40036,643,47937
360,0,0,0,1,8029,9298,293628,216162,266,682,5,153,672,2359,240876,224581
361,29,9,45754,0,0,475337,60939,241002,1339,34,51590,6345,9,165,19611,95377
362,15595,56081,342475,112103,10,1188,21,64,4102,63,465723,0,96,2,2,0
363,390,86621,0,0,69448,336748,0,6257,1084,124818,0,0,92723,275244,1,1763
364,0,0,464315,33,0,0,53334,2038,37793,49,83775,200,10223,13286,294616,38316
365,411,6,341341,386,648,305,1828,2138,1585,344,307650,252540,18091,1253,57002,11957
366,54,293794,449,68700,0,211816,14,373823,203,29862,363,17601,0,2,10,664
367,5,0,0,0,295,12192,132,32100,2,0,1402,1625,273,96956,7337,846123
368,0,7225,486,146465,0,0,631,509733,0,9086,9,8152,0,0,42977,271206
369,1,2,19193,288871,10,4,22270,402908,17,4,9851,249504,94,5,477,4491
370,4910,698461,0,6784,0,52748,0,1464,438,198681,55,1606,162,24019,2,7723
371,1,430,1179,54663,0,0,16,55959,0,0,337511,173645,2,0,46608,328109
372,3991,793004,7611,162502,0,830,1,23677,0,0,3087,121,58,0,3062,22
373,45364,104690,29115,283313,6981,175332,81,10009,3767,227741,459,89677,1303,17807,75,12
374,1980,4329,2513,5403,45693,58344,378528,212582,6,6,0,30162,608,11136,96055,147970
375,31086,0,0,0,173433,0,220084,401,45,9,1498,821,208126,907,351344,9535
376,2,0,0,0,25,0,0,0,641934,1,103572,0,187099,0,64714,0
377,5,1,4,0,0,17,199,651,35,0,18230,27,684212,12144,227429,55383
378,3,0,574620,0,40,95,9257,2,2454,0,357272,0,338,114,52890,716
379,422,5001,52,105564,8,36340,0,301476,10,56,49,114772,0,611,0,433207
380,12588,9086,2,15,33877,29161,0,90043,10610,116833,0,5934,28876,25250,98,634806
381,169,49411,1177,193002,14821,280040,14163,363666,1119,0,7716,0,21615,3594,43508,1835
382,391,39472,2400,4437,52649,9626,174054,11963,90,12266,3,2339,6148,19,681412,1
383,0,426,0,10,0,1,1,4,5478,40122,0,26,220683,728152,0,3470
384,50,5160,127,32943,84,5390,8422,41365,571,541,65174,708408,299,728,35357,90611
385,0,30,0,51,2,22,28,121,231856,650682,81,62172,1905,43110,97,7391
386,136,8,445,0,0,0,591263,0,147,351,45646,2964,12068,1588,340356,3797
387,354725,530064,162,12389,62112,18930,3,24,139,5335,209,12972,0,0,44,20
388,7,0,101216,21566,0,0,44405,47241,6799,0,340620,51753,351,10,224821,156347
389,670915,63759,102768,6189,28011,136,7800,96,79697,1,1135,0,19911,10,16648,13
390,252,1,79,0,57474,45522,848,5877,4866,60,14113,14,20607,5510,840898,1439
391,44,0,0,0,8722,2594,6232,3879,51788,3679,72,6,571311,271189,26719,49500
392,12231,2169,1459,5136,351128,537056,8713,340,25521,1452,1671,2404,21525,20671,310,5114
393,561,600,1240,878204,3728,7404,2224,82342,11447,381,923,3797,1824,0,2146,1769
394,3,26373,1176,727675,105,27278,661,214534,4,47,1,13,1,338,2,38
395,2992,0,11995,11,8990,203,7789,1237,1121,506286,19166,67864,5070,208320,3995,151420
396,20425,24402,56907,98996,27297,390065,924,161108,5,3823,6919,64688,0,3244,15276,122724
397,95158,17500,165,0,55864,4511,1694,122054,80508,5884,15,126,35140,5364,206142,367592
398,58181,1963,316640,982,9903,100,574153,35415,1,0,551,0,0,0,0,0
399,18045,2575,491,18728,73158,917,24342,2810,611276,0,3149,0,240313,1,778,119
400,0,39445,0,14971,0,0,0,0,0,193230,3412,673398,186,56977,552,13900
401,46758,0,0,0,0,0,0,0,276545,349112,119715,144306,303,17,60163,1350
402,0,1,55146,1729,15250,8224,377057,43887,149750,0,155587,2,31059,36,159148,11
403,845,824,6308,560,55628,724906,619,61712,29228,189,13657,232,52594,47183,2235,316
404,28388,13699,0,0,57047,11094,866,647,843810,111,84,0,36300,3180,2743,129
405,2,5,6550,10856,0,100,233344,5644,5,43247,60745,41522,1,51221,531643,11688
406,30364,49605,22338,7338,74210,11306,72671,2080,3701,0,0,0,72032,6361,643847,433
407,19,33910,130,133275,45131,54560,478,7790,1,10297,1,180369,11232,51391,0,469293
408,0,705,0,7341,19039,62663,54553,853415,1,1,0,0,7,89,0,37
409,503041,104028,44699,61,172961,14504,28628,2035,38648,26462,8766,3276,2621,0,24309,21813
410,96395,537022,5444,15,17,242739,0,74023,16650,24902,6,2,1,0,0,0
411,0,13200,0,4801,1653,10237,0,7467,16,7136,43058,637356,2994,15000,61119,191280
412,2218,99,232,9,251923,1176,607413,0,29647,3350,231,44,17949,43301,39378,0
413,2353,1062,0,0,0,144,0,15289,13167,1114,2605,348108,30185,12,104377,479461
414,180940,354104,130875,137695,180071,4177,8736,529,0,0,0,1,105,0,0,0
415,68101,17266,104262,20097,555345,3318,184450,3899,14804,3488,11438,8152,0,1542,0,1121
416,0,0,0,0,229725,9659,26129,3595,33948,21149,0,96,89151,61765,454115,66520
417,28355,1485,18365,1229,6029,18448,93643,54194,113297,7177,23930,965,404758,209173,9699,4780
418,0,430647,240,83181,0,0,9,0,2,242767,3907,130874,0,104380,35,1365
419,45,461,274113,411481,15,0,239108,59703,16,452,10057,909,2,0,48,9
420,0,0,0,0,2,0,3,6,482418,53703,80835,4407,111308,233568,29004,3002
421,0,0,0,923060,80,332,7,28,1530,5390,6625,46169,1642,2464,7323,4091
422,0,0,59,0,55179,668691,164,2561,0,0,25,0,5963,266060,104,12
423,96513,169666,0,50,58347,519010,0,22,54662,19142,0,55,1023,77453,1,1082
424,0,14260,21247,45448,734627,10736,119109,38256,166,7792,548,4368,437,332,1030,98
425,56512,0,4,0,426712,362,138779,39,789,0,0,0,74948,47450,250606,0
426,361130,10572,162046,328,259516,17418,170050,760,0,2,0,1,8759,5590,31,22
427,6711,9258,25,1,43,31790,23,35,640740,23005,32,42,98362,185926,65,1427
428,105,1130,375,19875,161185,53398,5512,49776,392,415959,2931,139817,38145,10220,16380,80802
429,11,49207,447,3292,4,2,0,15,0,872846,6,41766,0,13122,0,17273
430,312085,108892,60,6469,172545,15349,33,0,185230,99583,7,33138,44813,17648,0,0
431,320663,0,752,0,649539,0,3518,0,4982,0,385,1,17653,0,38,0
432,0,0,41,0,25331,7077,359226,601703,0,0,0,0,1022,3872,4,0
433,32537,121575,3134,7640,1,173820,0,591003,41270,13846,5890,5419,1111,530,1,14
434,0,18211,0,285,220061,172068,0,0,36959,11443,11783,10138,146940,195766,123828,48551
435,111131,342395,43706,68245,77,15053,0,0,125062,280248,1541,8123,99,415,34,148
436,353939,32520,18792,228,9722,5,0,0,304743,217993,2391,1,31880,24024,0,0
437,3070,22729,125075,522684,13867,12640,82006,190686,173,1,6994,46,912,3,13806,78
438,53,105,1,1,6393,11620,1062,7933,1,52433,0,1005,1976,606011,180,308699
439,13382,90638,2,4385,878,107092,0,5261,64,78493,0,496642,2426,117676,19577,59338
440,0,497,0,0,0,115460,0,129088,12495,57720,560,354444,167,153340,1,173614
441,437882,78529,235732,320,371,5352,1462,0,99792,10417,104361,2904,89,10858,2361,4080
442,191181,8,236867,0,390763,3487,101461,106,12,0,53,0,72917,0,6,0
443,4139,0,35,2407,146169,0,0,0,435512,2055,2869,986,403104,0,0,0
444,1090,2731,12067,20081,8281,5836,29825,45989,86,1772,2592,764596,3539,12702,25733,60410
445,2276,668973,0,0,4331,100578,0,0,11466,203743,0,240,872,4881,0,0
446,27479,131,6694,111,75429,672,95624,701,266571,0,231538,0,191747,0,100572,0
447,5212,750,73397,112054,16200,20590,89555,258628,4,10144,133160,95203,10252,10470,47360,111301
448,0,0,702,0,23,23,392,79,1214,0,378781,1713,144293,2,469505,1292
449,0,41840,4,62114,59178,197334,70530,560868,62,0,110,0,2054,89,3103,0
450,557665,27745,187040,148,8,1,9,2,127300,53684,42779,4,0,0,0,0
451,37531,48559,20267,14919,88338,12237,61226,26470,31,189496,33383,332955,4646,564,72793,51880
452,72999,38490,182,30989,254286,39782,299472,10767,85710,3977,7,0,158761,0,0,0
453,110,5,27344,15548,33275,78148,64453,757225,793,0,47,5,11714,7676,46,1438
454,0,26,6,577,155,34158,39,48225,10,23,4,15738,1855,143950,1343,750575
455,4,46457,7094,77187,285,373700,20271,9410,33,45178,0,17911,5181,367494,24281,2907
456,43648,16,7416,31184,41792,160,6578,129,12672,4644,423749,379643,19969,32,24471,1517
457,0,0,0,1,155036,726,382631,3028,28,0,106,0,20654,1116,432721,1869
458,21479,1,1,0,426,2,7,3,169786,484086,167296,132504,13163,2927,4709,160
459,98,1942,12599,3256,17492,36367,10049,9406,281461,341513,14612,88502,81907,57692,30745,7492
460,13359,153185,0,0,1838,493490,0,0,28943,148632,0,159,25702,131423,251,1
461,482417,67688,187026,942,68897,9756,81851,17100,44600,11056,1614,15322,2058,97,4314,1476
462,19590,27425,2625,66218,0,182,1,3,194851,456617,19629,89890,5111,113354,0,56
463,172440,159942,233141,0,238087,3267,184496,32,10,2708,5,0,146,4254,6,31
464,184368,354,55391,1447,16670,0,17846,144,221982,4,490972,18,4486,1,1996,0
465,1,0,0,1,3,143703,5016,3115,0,175164,0,99913,18953,309394,34521,206477
466,2429,282192,559,97640,9656,23250,4041,5117,3267,82335,22997,151985,122965,73101,100344,12586
467,214529,72290,289773,97489,1052,13,5,0,235043,47747,24125,7,12130,449,1562,0
468,0,57770,0,91446,0,50771,0,1,10399,82924,8048,242285,7039,96986,108376,240348
469,341811,380930,33,22766,25189,150881,8547,41047,10090,73,480,0,11416,42,2828,0
470,0,0,10924,321,0,0,22592,3516,1,43,280181,4294,4911,0,648159,21806
471,0,126780,3,107324,1000,184636,1255,569342,0,136,11,2665,358,153,1640,1815
472,263710,408770,44,4635,14,139540,0,0,7863,93291,0,0,622,77187,0,0
473,6,93490,483,4702,106,540132,1659,327776,7,0,0,0,41,23443,37,5051
474,1,30051,307,25,0,20359,0,12038,4687,101695,2751,2731,101718,248114,321064,150952
475,5936,25267,10229,37065,11168,45555,140723,176202,1584,170,3,0,23421,15476,89863,412261
476,5999,137,19666,0,60863,51,29482,1,326964,11123,1005,624,345005,191563,4079,351
477,208908,41665,16618,5612,78397,6109,1181,7072,103760,233182,27344,206246,9925,39884,4310,2603
478,5257,38485,0,561539,3112,55759,3312,329218,152,29,446,4,211,14,213,263
479,5481,78548,18473,120622,99791,94669,112836,154436,2456,16203,34906,188,95926,9484,149721,353
480,0,86045,3495,63521,2739,227277,35685,225908,0,1350,0,977,13739,30915,28304,275707
481,222823,56691,114980,22523,51338,22574,441893,20324,2148,850,8186,9385,5083,5174,4769,5207
482,27,3,4316,19,0,0,1270,0,356791,11572,590958,29571,0,0,2625,0
483,56,321470,184,410,3254,332439,1367,149496,0,49045,5,0,3225,128589,0,6880
484,2,287119,828,560865,6,13,6904,3434,0,0,22910,75088,0,0,11853,26998
485,156,140,1360,46064,76279,112494,459271,186296,0,0,12,56845,200,86,15,56186
486,271,16045,65622,209008,8066,0,0,0,4999,13212,41593,629837,6250,0,983,0
487,3,0,0,152,91216,0,584,2009,116,1540,10523,6369,650368,149973,76216,8868
488,3,1,43,0,16244,4591,14208,62,9594,1155,7026,1018,49690,3185,855277,35460
489,82941,91795,74699,199332,1341,99679,248939,181963,39,2712,1,642,4207,3907,0,4197
490,45736,8987,71,2572,138334,114966,0,2521,0,262,907,3384,15094,638339,0,26054
491,304226,128758,126316,80795,224123,15077,90121,408,111,195,125,296,15720,896,6434,0
492,12562,88218,12202,107056,0,39963,8948,334974,2408,52589,11461,250047,0,2357,1607,69671
493,3,0,0,0,2265,15249,933,31898,20,3,1198,19467,118950,753555,1414,52373
494,11237,29167,48251,24302,0,7527,2,580,20514,6990,757596,89262,0,673,0,202
495,480,3021,33078,22396,31147,30621,308039,388608,0,0,6577,1402,0,0,159846,12379
496,12907,6,40695,108,4841,2,1094,0,65573,66663,75,0,25799,171702,754,607713
497,0,0,8288,0,0,0,2133,0,220,19,260037,4194,2,26,530804,192202
498,464,93325,1980,4847,150580,116056,8304,1096,147118,1902,222705,734,39463,29945,178397,200
499,590696,13816,247887,130407,567,15,0,0,5,5,0,14859,2,0,0,0
500,6,0,160167,1,9414,7391,133564,1,0,0,29,0,10537,86253,396986,193001
501,20218,160707,108,310,3,225,36,121,300728,295271,52,69500,2634,73712,11,71704
502,104741,24112,6,2,55888,2845,3,3158,88355,34936,492,1684,311226,6504,269678,91884
503,0,38681,0,29237,0,7314,1,517,11,194309,92,332876,26,9298,35,385608
504,12150,593,10214,6337,1,0,0,541,101858,149108,31334,124277,504548,54027,1713,721
505,426820,262828,60,80098,84031,37196,16989,762,43986,1217,28,5,31135,128,10600,4
506,89378,0,45516,1974,574596,219,164240,153,11291,0,51971,672,2023,5,55385,111
507,3,220,124,534,146,2032,145,742,207752,294534,136154,263367,26442,5615,29806,29518
508,48415,646986,1618,1915,68754,28937,11752,20684,0,66193,269,6267,3508,30202,2647,58362
509,35800,14690,15806,13152,74134,13745,213557,214311,30277,1827,287931,2,9499,2572,66873,126
510,1,439,5,5256,1,132,7,43684,0,549201,30052,339028,0,2,0,29660
511,422993,0,147583,6,77663,1,107918,1791,34292,812,4265,10991,78663,39083,67564,2198
512,16632,325680,23466,64733,60850,327251,24038,132953,1,5753,3171,0,0,1650,7734,1724
513,43947,189598,35886,33345,479852,161889,3963,5674,2055,24085,449,671,0,2348,4001,8124
514,25635,4388,26470,0,7365,409158,5796,5920,690,63598,103,39954,77,345910,4,61982
515,173942,39573,530,852,158,4498,1994,147,455957,127312,38224,18638,91962,37235,3809,1601
516,128479,47970,46,10,37682,18059,815,1733,728443,34467,0,0,101,4,0,0
517,24210,44698,9803,940,39584,65629,6886,25942,115184,303490,13261,4720,50749,172365,6547,107430
518,12770,0,0,0,3487,8,3,0,27216,66391,135,191539,376418,91774,116762,109862
519,103656,6,195334,61208,0,0,58927,509341,47452,18,14183,5441,57,1,2312,256
520,0,0,328951,193163,106,0,78,1686,18026,5244,332603,111433,360,45,146,5474
521,2374,20023,3185,426,28,122,190,25,41074,272325,58759,597691,81,12,5,0
522,146370,214871,155611,88308,683,170866,0,196457,1317,18016,226,2370,501,735,0,0
523,63926,2962,567471,73188,0,113,18,113485,22,5131,0,71890,8,2336,13,96918
524,91,1130,0,35657,5,17799,0,43888,82,61762,475,783520,131,14128,256,38134
525,1984,3546,31213,77739,129,41450,12671,399157,0,0,0,62688,0,11363,43429,309635
526,0,61016,1179,1700,18,733639,255,154779,25,17476,542,1223,4,21466,344,3718
527,331823,66107,38052,5561,1588,5,0,0,465803,66755,2,67,1514,19699,0,204
528,3139,647,48076,99419,78635,197680,132133,437315,3,0,0,0,0,0,0,0
529,9072,17712,3,81,12635,51428,4,49,2677,532808,0,1693,23581,343673,0,935
530,0,0,1315,8660,0,937,16080,17936,146270,2396,676273,49367,2121,51674,13723,10899
531,432903,0,61344,3496,208957,65,70568,127,73753,4822,67861,26460,25175,3333,16412,1558
532,41948,25135,17653,19215,12534,21320,119392,10511,56939,1201,107012,6699,284601,57827,166485,46423
533,2968,6374,1955,855,10262,23401,746,22407,629458,166046,54,2750,23169,91201,675,14441
534,21525,4486,4348,0,5078,194096,3111,538458,7977,0,4462,0,351,25345,1205,186693
535,50056,24793,368970,427720,6,5828,574,56837,0,23,30,18809,0,3992,125,39411
536,573,6611,538,394,0,775,6,59,7796,29556,3574,5598,136025,133072,293737,377887
537,698826,98,79997,2193,52,12,32897,320,154603,173,21092,4231,472,745,867,317
538,10,0,7202,3608,130722,222919,103940,135354,17,0,1252,8898,19780,56361,75721,229166
539,348725,127016,13564,11650,63399,19316,10849,5910,38894,342664,0,0,11195,3542,40,0
540,6023,0,0,1,899079,0,13376,0,36544,5249,67,2234,34171,1965,98,104
541,304,6154,135,12163,11,27042,38800,482528,1553,6479,333,13496,86,27878,53419,325772
542,338833,63654,373,38,289714,54005,0,0,123270,94216,3330,2671,12242,14455,3,3
543,30,116,112,103,191,53,500,243,18940,384915,17461,484591,142,88870,541,206
544,12277,20449,8653,17950,6,3184,2428,1171,7,481356,22021,309937,672,31872,38823,44157
545,4273,8,1128,0,196,0,8,0,540144,0,55538,0,121771,6074,236981,30972
546,3,72616,7,622868,0,0,0,1,2,43938,7022,251722,0,0,60,0
547,10211,408919,267031,117061,0,0,69779,7038,0,47713,5669,44662,0,4,18123,247
548,14230,6156,37199,12002,122185,15659,12848,4090,593,2085,149,78,50706,266511,124133,327649
549,450334,2744,210315,3455,19416,0,214930,1,60438,8182,17938,2694,4165,249,1115,469
550,21754,598,64709,428,454365,500,337919,6721,23517,4149,14298,12,1961,0,66654,44
551,21741,28438,221678,23186,0,1,18624,3947,170009,127790,207059,90926,0,1,58567,23867
552,64,216760,186,14768,832,608716,18,106504,237,712,8188,2487,1864,31250,2550,2246
553,60756,375155,31847,32798,20313,183427,32376,227516,9191,11,3126,1,19616,3,800,0
554,351082,7551,428910,49242,125647,3847,10537,171,6914,472,880,11110,0,238,0,20
555,183,9175,194,272,0,115,169,131,426850,424025,96663,27720,6338,3262,38,1396
556,0,0,1,0,4,3803,2897,3502,307,291,1,0,422726,482402,58365,24623
557,32539,12186,107,40,372284,37277,27,19,10003,102996,79,1,174740,253207,255,1242
558,3,1,45,4843,2,11590,796,48515,0,256224,4,40199,7,530611,17047,87130
559,3665,247598,19701,204437,5052,18754,10307,468270,0,0,0,0,22,142,2,18889
560,22,1193,16151,2071,1171,9020,34137,39872,0,53463,44672,161892,0,457461,65636,110504
561,12116,1485,153709,61008,0,0,32249,98464,11,6108,100961,222888,7,3458,58440,244589
562,61391,40074,741565,78189,36,13725,11,8371,38,23701,684,24622,5,2322,0,1456
563,4192,10136,528,2685,18085,9438,169,1018,311056,39882,89,7012,33686,555129,51,4770
564,0,2,0,0,0,3669,0,60741,10,62179,157322,35395,62376,132147,187723,294393
565,24752,13,14570,15,10901,82,50861,1,692,0,14908,0,81,2,881336,0
566,2593,166166,40956,72232,153512,4480,84064,29,445,141733,95751,152368,17640,1,63223,1
567,204,123501,84,462,267,44296,175,17083,43215,227218,32,86,70210,449602,0,17390
568,303023,240751,4614,185333,417,939,58,318,181574,77600,0,2700,334,337,1,15
569,451764,2221,1,0,531169,13820,0,0,0,0,1,0,0,0,0,0
570,17967,233,50548,31015,33584,18065,164621,594385,7,5,0,2451,8701,19310,15181,39627
571,85,14,1,26,317206,646429,1979,10490,0,15,0,224,8476,10864,0,674
572,683501,947,3,1220,298998,11107,84,340,1,0,0,918,36,1,280,1184
573,5248,1466,6404,1,12173,1385,24563,201,0,3,0,91340,78656,38731,204789,531950
574,449036,178158,103,13,220676,2,6,0,27005,1367,86,1,121671,0,87,0
575,0,1,1,0,432789,47424,3653,0,915,71,1058,0,380955,35606,50217,44640
576,32696,42895,9,20,123773,703189,15,0,15104,52513,1827,174,13357,11865,1,0
577,1,0,1,57,2915,0,13429,5432,0,4571,0,0,57421,887870,22093,5174
578,219732,12380,490909,22530,90972,17948,74325,40091,17300,3258,1619,0,4667,4,1,146
579,12,0,0,0,290116,42134,42829,8727,0,1,0,0,403976,147318,26830,33391
580,1431,13297,19931,12767,2358,101377,67173,159630,0,41952,0,14847,81,268284,2427,290195
581,19586,12588,1,0,1425,1,0,0,142256,8569,174679,288642,79228,2330,115389,152921
582,0,3,0,3060,0,37,0,52,20,150517,0,783430,9612,39989,0,11114
583,0,70,56028,35866,182477,274031,3978,17706,0,4101,1212,33105,112109,200586,33953,40581
584,179132,2564,361608,797,977,9002,259,2745,139803,6424,268427,665,17994,6655,11,89
585,43,14,33,434,122388,41,194889,85,454,1,34288,3737,518963,0,118299,3216
586,596057,321574,121,26,26524,1450,4,6,23701,4428,9674,0,11393,1668,25,0
587,8,242,1760,3226,1346,500,115733,11816,341,13686,200,9085,61369,839,773305,4302
588,0,0,3464,74601,186,106218,508,173591,0,0,11,282146,3030,28788,9885,312541
589,0,344,168,48942,0,4,767216,178121,0,0,1,3357,0,1,3,719
590,327,14,134,120,158,29,73,103,10917,642729,160042,179575,22,38,263,2758
591,15,1,133,0,490961,50,185555,50717,7,0,3493,937,105565,3004,133273,23336
592,0,40436,0,21575,0,0,0,0,228437,393405,6725,89556,1,216461,0,902
593,3767,84351,7,15823,892,18243,0,2829,762896,59067,41,47458,821,1494,1,54
594,97883,194619,11907,110369,0,258904,0,267235,22271,20439,1222,692,0,2527,0,6622
595,15,485262,13,15963,0,79784,2,921,14,342890,825,13755,459,50942,564,4419
596,2,1,0,0,1549,112782,0,3042,26,1,0,0,2712,518740,19894,337842
597,266617,29105,205850,551,137637,23140,167023,61,80123,32234,13735,344,17219,9531,12584,3
598,410897,8384,113028,1755,28468,1491,133132,5417,83402,0,160181,1237,1461,30,40088,6016
599,1442,23304,23,24081,682,4766,13,997,145949,544146,12648,236596,69,1163,0,163
600,24064,5449,923850,10,2715,2219,8165,122,10334,44,19391,7,17,10,1752,2
601,5187,3859,77765,17995,190495,258935,432101,7,34,37,4317,5654,11,201,1497,478
602,20422,9049,2759,79186,18698,72778,5310,54915,3100,84,28456,344880,7036,517,51558,296873
603,0,3392,0,7555,24048,7075,214271,62352,10,1517,2,1282,8294,20897,643742,3811
604,31997,1548,35564,8689,24834,123,734702,72694,1012,24,1783,0,996,0,83713,1
605,0,0,1082,2780,0,0,89,193,428770,2550,6402,1467,553744,7,1064,138
606,9648,27,399127,455548,3782,0,61828,25905,0,0,17200,12417,3032,63,5941,3144
607,102641,395073,18170,70712,17,1,3,0,58169,147198,193019,11932,137,14,292,0
608,33957,1,3,1,5910,117,0,0,258933,960,3,0,671038,7089,20201,0
609,257513,33880,339,870,94973,13118,0,0,311898,9816,229123,13578,1220,3859,24946,2042
610,355,47960,0,2,4957,795,893,6046,209787,185360,12012,1084,15256,373729,1014,137638
611,325,341645,0,34500,30,63377,0,7195,28748,250996,0,16522,106583,147029,0,0
612,268565,459125,84527,12509,0,20863,39,55,25980,28788,4113,17,42288,50031,0,0
613,71060,3086,3477,182,28457,5760,1820,0,335694,952,408152,214,117984,3817,16363,1
614,95626,41970,20221,45493,660146,19274,32995,80761,0,0,57,52,0,0,17,0
615,22,6440,31,1047,99,802994,258,76803,1,0,7,0,13,110258,18,23
616,641473,12962,33424,90665,114527,0,106,61,76622,0,24487,2427,0,0,68,315
617,67272,62339,4542,487737,55583,54198,80,7105,26425,61639,3759,160146,0,1023,0,3285
618,413114,170568,59933,61,12,12331,24,9216,114098,176943,271,25453,1983,11278,0,1981
619,0,6389,22,7945,0,0,1,9730,0,100063,0,866472,0,3494,0,4673
620,624,240,0,0,1332,1032,877,37313,595,2150,1,2175,268607,458290,2471,221063
621,56250,73439,23790,31565,809,1,717039,2911,0,1261,22,34633,2,0,45523,10769
622,18215,21408,6832,53139,449295,166238,179259,32817,0,4,310,950,35461,0,31102,1172
623,1101,2772,1672,8546,6501,806,3870,3840,14358,48406,78931,44199,147166,286201,330544,17565
624,14390,21512,530,57591,0,6098,210994,14440,2100,644,11877,126,2858,79678,499359,75552
625,6708,0,1108,4626,3347,0,11,463,3520,568,7332,63736,4609,1566,104,900545
626,21261,231395,11573,113311,4060,11224,65438,59797,125,31603,0,108731,31742,114694,27333,161366
627,1,6094,1,2326,8323,170649,209,61778,1,0,9,218273,20968,30399,42,479390
628,3126,4121,114694,32534,336845,262194,118585,11402,47695,5844,10981,10930,406,21979,0,12409
629,1,0,0,0,57,4,137132,647901,0,0,0,0,11,0,83433,129352
630,91764,12395,219076,291,545993,3953,70340,291,36911,14407,243,2,926,0,375,0
631,133510,109381,340949,340761,28413,10464,31995,2,682,8,1,0,532,41,49,10
632,39490,51546,1322,1256,74352,0,76127,25147,368294,334296,3465,2264,8797,0,9723,227
633,0,115644,0,518328,0,30225,26592,154328,1,36525,3,66870,1,9475,462,38580
634,87514,188827,57073,346144,5888,57930,12794,233790,173,3101,0,543,8,673,0,1596
635,7543,96236,22060,116501,154981,530087,113,58399,4006,1330,4976,696,3,325,535,0
636,2222,18294,3258,13544,20090,848424,48267,43593,0,0,0,2,898,10,0,49
637,13003,0,23066,30946,10914,33120,2928,30,2,959,80942,564989,15219,54219,33330,132088
638,38552,995,8954,484,25,0,2,3830,182842,100828,88532,72793,48171,29921,48420,369941
639,23,903,12,25,259,1114,140,265,8,43101,32913,904391,238,15110,92,19
640,60702,95036,20290,8138,157791,40826,137458,1949,27573,10711,33405,0,87313,5693,266693,41615
641,9478,9322,43,0,1173,493,594,449,59668,0,21618,0,56329,45,839135,0
