walk,l1,l2,x0,x1,x2
850,14,9.165151,-8,4,2
851,36,26.076810,24,-10,2
852,20,14.696938,-4,14,2
853,8,4.898979,2,-4,-2
854,26,16.613248,-4,-14,-8
855,20,12.000000,8,-8,-4
856,26,15.099669,-8,-8,-10
857,30,20.099751,8,18,4
858,4,2.828427,-2,0,-2
859,30,20.099751,12,2,16
860,18,12.806248,-2,-12,4
861,16,10.954451,10,4,-2
862,20,15.231546,6,0,-14
863,28,17.435596,-4,12,12
864,12,8.485281,-2,-8,2
865,18,11.489125,4,10,4
866,26,16.124515,10,4,-12
867,20,12.328828,6,-4,10
868,50,31.048349,-18,-8,-24
869,16,10.954451,4,2,-10
870,42,24.738634,-16,10,16
871,24,16.248077,14,-2,8
872,30,20.099751,2,-16,12
873,12,7.483315,-6,4,-2
874,40,23.494680,10,14,-16
875,36,22.090722,-14,-6,16
876,32,20.396078,12,-16,4
877,18,11.832160,-6,-2,10
878,16,10.198039,6,2,-8
879,50,29.051678,14,18,18
880,24,18.547237,-2,-18,-4
881,10,6.000000,4,-4,-2
882,12,6.928203,4,4,-4
883,18,10.770330,8,-6,-4
884,16,10.954451,-10,-4,-2
885,28,16.492423,12,-8,8
886,14,9.165151,-2,8,4
887,26,17.320508,10,-14,2
888,40,25.455844,10,-8,-22
889,30,20.099751,-18,-8,4
890,18,16.124515,-2,0,16
891,28,21.540659,20,0,8
892,6,4.472136,0,-4,-2
893,30,22.360680,20,0,-10
894,36,22.090722,18,-8,-10
895,36,22.978251,-4,-16,16
896,12,7.483315,-2,-4,6
897,36,24.166092,-2,18,-16
898,36,20.784610,-12,-12,12
899,4,4.000000,0,4,0
900,6,4.472136,0,-2,-4
901,24,14.142136,-10,6,-8
902,24,14.966630,-8,4,-12
903,36,22.090722,14,6,-16
904,22,12.806248,6,8,8
905,22,16.124515,8,0,-14
906,34,21.633308,16,-4,14
907,28,16.492423,8,8,-12
908,28,20.000000,16,12,0
909,22,15.362291,-2,14,6
910,54,33.526109,12,14,-28
911,10,6.000000,4,2,-4
912,18,10.770330,-8,-6,4
913,10,8.246211,-2,-8,0
914,34,26.758176,2,26,-6
915,22,15.099669,4,-14,4
916,16,10.198039,-6,-8,2
917,20,13.564660,6,2,12
918,34,22.891046,-18,2,-14
919,24,17.888544,-16,8,0
920,36,20.784610,12,-12,-12
921,34,23.409400,12,-2,20
922,52,30.724583,-12,-20,-20
923,6,6.000000,0,0,-6
924,14,8.246211,4,4,-6
925,10,6.633250,2,-6,2
926,48,29.393877,-8,-20,-20
927,12,6.928203,-4,-4,4
928,18,12.806248,10,-8,0
929,26,15.620499,-8,6,12
930,18,12.806248,-4,12,-2
931,22,15.362291,14,-2,-6
932,26,16.613248,8,4,14
933,32,23.323808,-20,0,-12
934,28,18.547237,2,-12,-14
935,36,22.090722,14,6,-16
936,8,5.656854,-4,0,4
937,16,10.198039,-6,8,2
938,10,6.633250,2,-2,-6
939,14,12.165525,0,-12,2
940,38,26.305893,-24,4,10
941,16,12.328828,-12,-2,2
942,20,13.564660,-6,-12,2
943,14,9.165151,-8,2,-4
944,22,20.099751,0,-2,20
945,16,10.198039,-8,6,-2
946,24,20.396078,-20,4,0
947,28,18.973666,10,16,-2
948,28,20.976177,6,20,-2
949,4,4.000000,4,0,0
950,20,12.328828,10,6,-4
951,38,24.738634,4,-20,14
952,28,20.591260,18,-10,0
953,42,32.310989,12,0,-30
954,30,26.153394,26,-2,-2
955,38,22.000000,12,-14,-12
956,28,22.449944,2,-4,-22
957,22,12.806248,8,8,6
958,22,15.099669,4,4,-14
959,38,22.360680,-10,12,-16
960,26,17.320508,2,10,14
961,14,12.165525,2,12,0
962,16,10.198039,8,6,2
963,20,13.564660,-6,2,12
964,16,9.380832,6,4,6
965,26,15.620499,6,12,8
966,24,15.748016,-4,14,6
967,28,18.547237,-14,2,-12
968,28,19.798990,2,18,-8
969,18,11.489125,-4,-10,4
970,22,14.282857,-10,2,10
971,24,18.547237,18,4,-2
972,22,14.560220,-12,-2,8
973,16,11.313708,-8,0,8
974,18,11.489125,2,8,8
975,12,8.485281,2,8,-2
976,28,19.390719,-18,4,6
977,24,14.142136,-6,-10,-8
978,46,29.051678,-18,-22,-6
979,24,17.204651,14,0,-10
980,18,10.770330,-4,8,-6
981,24,14.966630,-4,-8,-12
982,10,7.211103,4,-6,0
983,30,18.867962,12,14,4
984,28,18.547237,12,14,-2
985,22,12.806248,-8,-6,8
986,22,16.124515,14,8,0
987,26,16.124515,4,12,-10
988,26,18.000000,-16,8,-2
989,8,6.324555,-6,0,-2
990,46,33.286634,18,-28,0
991,12,8.944272,4,0,8
992,32,19.390719,12,-14,-6
993,16,10.198039,-8,-6,2
994,32,18.973666,-8,14,10
995,24,15.748016,14,6,4
996,16,11.661904,6,10,0
997,14,9.165151,-4,-2,-8
998,40,23.494680,-10,14,16
999,18,11.489125,-8,8,2
