walk,l1,l2,x0,x1,x2,x3
712,864,514.944657,-170,-434,46,-214
713,1856,989.367475,708,-504,-232,-412
714,808,690.443336,42,-686,-64,-16
715,1206,669.940296,252,354,-500,100
716,738,374.929327,158,202,230,-148
717,926,524.476882,248,-390,244,44
718,1458,816.124990,482,-594,254,-128
719,518,298.308565,-186,196,-10,126
720,1068,631.461796,-144,546,254,124
721,924,631.373107,-146,184,-8,586
722,1138,586.784458,250,388,194,306
723,846,449.635408,262,-306,-164,114
724,1368,706.257743,-198,382,354,434
725,908,528.991493,276,-366,264,-2
726,726,529.486544,-20,188,24,494
727,720,377.136580,276,-146,-162,-136
728,900,578.397787,34,-90,-278,498
729,1552,931.866943,-228,-638,48,638
730,836,574.908688,38,-76,184,-538
731,732,435.449193,-80,-316,284,52
732,1138,741.983827,86,-50,640,-362
733,1476,935.559726,-52,722,-580,122
734,218,133.311665,38,82,-98,0
735,1072,663.644483,126,-560,328,58
736,980,520.753301,120,-304,-208,-348
737,1092,637.175015,64,-386,-168,-474
738,578,326.208522,-214,-226,-66,72
739,692,489.914278,100,-472,64,56
740,642,380.247288,-46,162,-322,112
741,976,552.818234,366,-234,-340,36
742,990,529.463880,130,390,-214,256
743,616,320.985981,80,172,-162,202
744,746,399.864977,236,-278,116,116
745,1412,816.455755,-386,88,282,656
746,1224,632.227807,-196,-328,284,416
747,502,304.808136,218,194,-88,2
748,964,499.815966,-202,-352,228,182
749,736,414.497286,212,104,328,92
750,808,442.529095,-124,256,-106,322
751,192,113.278418,88,-44,56,-4
752,1332,766.362838,364,368,36,564
753,1250,735.540618,206,394,-68,-582
754,802,465.716652,370,186,36,210
755,742,526.957304,-26,476,224,-16
756,830,564.464348,198,-522,34,-76
757,980,667.502809,488,2,36,-454
758,922,693.354166,24,-674,132,-92
759,898,475.390366,166,174,200,358
760,994,858.554599,-854,-70,-50,-20
761,820,532.480986,64,24,292,440
762,716,428.457699,-260,90,40,326
763,710,424.843501,90,224,-50,346
764,952,642.551165,-52,390,-508,-2
765,1500,780.138449,374,200,-462,464
766,774,491.564848,32,-310,56,376
767,1594,1016.989675,-106,518,-862,108
768,994,595.862400,294,-486,-38,176
769,518,337.680322,18,-122,72,306
770,1148,613.696994,-324,-132,432,-260
771,1266,679.608711,392,242,-158,474
772,872,458.807149,226,308,-230,108
773,848,538.910011,242,-74,472,-60
774,496,382.204134,0,-64,-372,60
775,622,363.862611,136,-122,-310,-54
776,1026,693.648326,426,34,-20,546
777,838,508.082670,158,-76,452,152
778,1438,1090.091739,186,-1066,98,88
779,1528,890.577341,-178,662,-136,-552
780,812,602.415139,-560,30,220,2
781,808,568.260504,4,-522,68,214
782,1554,923.690424,112,398,-784,260
783,950,534.224672,-68,370,336,-176
784,1072,738.208643,702,188,-80,102
785,1350,780.325573,-134,152,-562,-502
786,1182,704.826220,-290,70,598,-224
787,986,624.823175,-490,16,108,372
788,2052,1104.025362,-834,-486,-464,268
789,962,496.358741,-284,258,136,284
790,1182,740.661866,644,204,-302,32
791,790,538.156111,-6,-216,486,82
792,1216,695.304250,-534,-286,-336,60
793,860,496.120953,-180,414,192,74
794,976,563.439438,218,250,56,-452
795,912,603.224668,302,-4,514,92
796,1358,900.753018,236,294,-818,-10
797,1966,1133.689552,774,-396,72,-724
798,1338,894.272889,-814,-126,344,54
799,754,492.840745,18,130,448,-158
800,1044,634.936217,160,574,158,152
801,486,350.000000,166,4,308,-8
802,976,523.029636,330,-344,132,-170
803,1364,856.565234,-188,662,-510,-4
804,732,413.985507,86,-344,146,156
805,440,306.581147,-40,-40,294,66
806,428,279.699839,78,20,-72,258
807,840,474.872614,336,-300,132,-72
808,530,280.777492,102,-88,132,-208
809,956,527.628657,-384,74,222,276
810,830,525.961976,14,302,420,94
811,1574,913.137449,398,-746,100,330
812,720,410.881978,-216,94,326,84
813,844,479.608173,120,-128,194,-402
814,1284,762.548359,-114,-656,312,202
815,746,402.745577,90,302,166,188
816,726,430.074412,-280,102,-308,36
817,840,502.099592,28,218,-180,414
818,648,337.378126,92,-224,-172,-160
819,2108,1164.601219,-880,606,-208,-414
820,862,517.729659,-446,208,-58,-150
821,1348,780.179467,-388,6,-438,516
822,1082,619.628921,-364,-410,288,20
823,1678,870.776665,536,-254,366,522
824,636,382.632983,-130,-60,108,-338
825,1200,653.421763,-182,314,198,506
826,1408,734.269705,466,254,242,-446
827,1602,902.297069,626,506,-68,-402
828,750,437.671109,-4,-214,-220,312
829,924,633.454024,120,-68,604,132
830,1122,715.980447,512,-32,86,492
831,724,434.059904,-350,-12,-192,170
832,1094,572.332071,-374,330,-158,232
833,1066,591.536981,140,414,-138,-374
834,668,425.271678,-150,386,84,48
835,1092,618.501415,-26,310,378,-378
836,1018,509.858804,-264,-268,230,256
837,848,457.208924,278,-314,-114,-142
838,1000,748.993992,-60,24,720,196
839,610,349.038680,92,260,-50,-208
840,1316,877.446295,82,742,32,460
841,804,491.275890,-84,-44,-294,382
842,1746,976.354444,-728,278,-180,-560
843,930,572.541702,482,230,206,12
844,1538,968.613442,-208,-892,178,260
845,1530,824.739959,-444,440,122,-524
846,960,668.389108,-44,-624,-226,66
847,950,622.565659,398,-472,80,0
848,888,498.349275,176,212,-404,96
849,1210,709.808425,222,588,80,-320
850,812,445.932730,-336,114,242,-120
851,640,427.616651,-24,-382,50,184
852,2040,1068.625285,308,-754,-476,-502
853,770,543.223711,518,44,144,-64
854,998,525.756598,-390,212,176,-220
855,510,307.525609,54,250,-40,-166
856,550,331.728805,58,68,134,-290
857,1104,632.272093,82,436,168,-418
858,1204,782.452554,-654,24,-112,-414
859,956,554.147995,356,-36,-382,-182
860,886,516.871357,-64,418,260,-144
861,890,603.460024,-164,68,-88,-570
862,1204,675.028888,428,460,-232,84
863,1354,754.959602,-438,154,560,202
864,646,363.873604,74,-224,-264,-84
865,464,351.738539,-42,-56,-22,-344
866,590,392.504777,42,198,-14,336
867,1090,622.957462,-458,38,312,-282
868,1004,508.086607,216,-208,-294,-286
869,598,350.285598,-216,-262,-50,70
870,1048,702.754580,-560,32,34,422
871,1170,622.379306,-398,-262,132,378
872,1144,591.438923,250,180,-356,-358
873,970,526.775094,-206,380,100,284
874,824,470.446596,314,16,-262,-232
875,706,389.178622,312,-156,-92,146
876,1226,669.767124,-474,152,402,-198
877,1280,768.328055,28,-206,528,-518
878,614,355.859523,-80,-294,-170,70
879,848,511.116425,6,-350,-340,152
880,528,363.923069,-4,318,174,32
881,1604,903.632669,488,336,-106,-674
882,594,406.925055,108,16,382,-88
883,512,260.107670,-120,-166,-104,-122
884,1080,651.238819,-150,74,306,-550
885,344,191.436674,-144,94,26,-80
886,650,347.844793,-60,-172,194,224
887,536,354.220270,-272,-224,-4,-36
888,1608,884.610649,520,-574,-98,-416
889,424,260.936774,-24,214,-140,-46
890,1122,695.462436,-144,558,32,388
891,430,232.163735,-96,182,78,-74
892,400,228.227956,146,8,138,108
893,948,505.339490,174,-188,-388,198
894,804,488.385094,-72,166,434,-132
895,462,257.301380,-102,-90,-210,-60
896,632,333.286663,118,226,-192,96
897,860,497.859418,64,-338,-118,-340
898,944,694.613562,-8,668,122,146
899,360,210.009524,-128,-158,40,34
900,1752,889.498735,558,448,394,352
901,828,561.704549,-522,-136,-14,156
902,980,559.521224,-300,82,-436,-162
903,964,570.115778,-254,232,24,-454
904,1338,826.004843,194,-162,230,752
905,1068,699.067951,-264,-146,-630,-28
906,932,605.197488,106,-308,-8,-510
907,1680,1052.019011,-834,620,138,-88
908,1380,750.439871,-464,-366,-98,452
909,572,381.019685,-162,340,-56,14
910,614,326.453672,-238,110,168,98
911,388,217.163533,-166,-98,28,96
912,1560,854.386329,-664,-182,-380,334
913,1296,665.852837,-288,228,-436,-344
914,390,227.938588,-68,-18,-172,132
915,762,404.262291,-132,-272,-242,116
916,1368,817.111987,214,-320,-124,-710
917,832,515.379472,-410,6,134,-282
918,824,481.962654,240,-84,-104,396
919,1280,747.780717,-500,526,-116,138
920,742,425.624247,46,292,-124,280
921,206,128.296532,-42,40,-114,10
922,806,517.915051,58,74,-464,-210
923,1274,714.789479,94,-522,248,410
924,1592,813.766551,436,282,364,-510
925,1350,927.195772,160,850,-334,-6
926,506,382.010471,-366,-34,2,104
927,1220,837.152316,124,-786,254,-56
928,598,356.667913,64,-290,-54,190
929,750,439.786312,144,-24,328,254
930,672,397.371363,138,150,-46,-338
931,1244,724.993793,-354,-50,570,270
932,632,375.755239,-8,-240,-122,-262
933,218,159.009434,42,-4,20,152
934,772,500.695516,70,44,-212,-446
935,406,281.957444,34,-270,-40,-62
936,1392,864.124991,-146,728,-84,-434
937,1000,537.453254,206,-328,-356,-110
938,1820,948.442934,266,630,512,-412
939,1110,587.322739,-228,338,-148,-396
940,1380,797.129851,532,370,464,-14
941,998,589.036501,-82,-304,480,-132
942,1356,811.329773,-8,-312,408,-628
943,994,638.156721,-160,42,-578,214
944,1232,724.370071,240,218,-142,-632
945,1466,918.988574,-2,-194,620,650
946,630,383.557036,296,18,-226,90
947,1110,586.027303,-148,358,376,-228
948,1098,587.547445,226,-372,-126,-374
949,782,418.420841,-124,-286,-252,-120
950,950,510.094109,-328,-158,332,132
951,464,286.496073,-104,8,-244,108
952,1202,767.945311,88,614,450,-50
953,1498,846.675853,-92,290,-586,-530
954,956,604.615580,520,22,140,274
955,1234,666.246201,-502,158,-254,320
956,1162,668.026946,158,572,-196,-236
957,1088,623.159691,460,-366,-196,66
958,1088,580.489449,-262,336,-112,-378
959,954,637.761711,-104,-192,-62,-596
960,1090,774.537281,-180,-732,178,0
961,1340,824.887871,128,-372,126,714
962,1192,662.148020,506,-342,-228,-116
963,572,332.096372,168,4,232,168
964,796,453.695933,230,290,262,14
965,880,500.375859,-30,-224,272,-354
966,1334,784.838837,684,-176,286,188
967,930,603.625712,486,42,352,50
968,520,415.451562,4,408,66,-42
969,788,486.579901,-368,-294,-122,4
970,1230,618.459376,-286,332,-346,266
971,466,277.755288,-132,-214,2,-118
972,894,584.037670,-54,522,246,-72
973,402,246.941289,-36,176,168,22
974,870,500.067995,338,32,-180,320
975,1350,725.669346,-374,140,324,512
976,764,472.872076,202,8,-156,398
977,1020,574.149806,-98,-430,162,-330
978,956,567.485683,-144,52,310,450
979,402,222.090072,-88,178,-50,-86
980,586,298.643600,162,-132,-184,108
981,1370,758.965085,-162,-372,242,-594
982,1342,738.677196,-166,518,-458,-200
983,914,516.701074,208,320,-346,40
984,1618,897.959910,702,178,300,438
985,1502,807.650915,150,534,-338,-480
986,1162,640.740197,-150,504,204,-304
987,1324,893.142766,20,-44,602,658
988,870,530.919956,432,4,-240,-194
989,1062,675.185900,84,-166,-620,-192
990,1062,620.370857,86,-132,466,378
991,864,567.809827,16,-424,50,374
992,1320,905.154131,14,136,-826,344
993,1190,782.787327,-56,-416,-60,-658
994,716,557.401112,0,-158,-534,-24
995,884,538.278738,-108,-480,104,-192
996,574,344.540273,-24,234,-76,240
997,2064,1080.833012,420,-538,766,-340
998,1318,694.374539,186,-458,-264,-410
999,1344,834.539394,-496,-640,-202,6
